Year,Month,Day,Hour,Minute,DNI,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2019,2,27,9,30,0,3.8,1.3,339,74.06,2.1,993
2019,2,27,10,30,0,4.1,1.3,325,70.85,3,993
2019,2,27,11,30,44,4.7,1.3,316,71.75,3,993
2019,2,27,12,30,39,5.3,1.3,314,75.63,1.9,993
2019,2,27,13,30,1,5.7,1.2,316,77.35,0.8,994
2019,2,27,14,30,0,5.6,1.2,318,76.24,0.2,995
2019,2,27,15,30,0,5.4,1.1,319,76.31,-0.5,995
2019,2,27,16,30,0,4.9,1.1,322,78.08,-1.6,995
2019,2,27,17,30,0,4.6,1.1,324,76.96,-2.2,996
2019,2,27,18,30,0,3.8,1,329,80.73,-3.4,996
2019,2,27,19,30,0,3.6,1,334,81.11,-4.1,996
2019,2,27,20,30,0,3.7,0.9,339,81.59,-4.8,996
2019,2,27,21,30,0,4.1,0.9,344,80.99,-5.5,996
2019,2,27,22,30,0,4.5,0.8,351,80.03,-6.2,997
2019,2,27,23,30,0,4.6,0.8,178,79,-6.9,997
2019,2,28,0,30,0,4.4,0.8,4,78.5,-7.4,997
2019,2,28,1,30,0,4,0.8,9,77.85,-7.8,997
2019,2,28,2,30,0,3.7,0.7,14,78.22,-8.2,997
2019,2,28,3,30,0,3.5,0.8,19,78.8,-8.5,997
2019,2,28,4,30,0,3.3,0.8,22,80.22,-8.8,997
2019,2,28,5,30,0,3.2,0.8,23,81.36,-9,997
2019,2,28,6,30,0,3.4,0.8,28,78.1,-8.5,997
2019,2,28,7,30,0,3.6,0.8,41,69.6,-6.8,997
2019,2,28,8,30,0,3.6,0.9,53,64.64,-4.6,997
2019,2,28,9,30,1,3.5,0.9,59,62.17,-2.8,997
2019,2,28,10,30,87,3.4,1,57,60.85,-1.7,996
2019,2,28,11,30,301,3.2,1,51,60.54,-1,995
2019,2,28,12,30,34,3,1.1,44,60.89,-0.6,995
2019,2,28,13,30,30,3.1,1.2,40,62.57,-0.5,994
2019,2,28,14,30,45,3.2,1.2,41,65.08,-0.6,994
2019,2,28,15,30,21,3.1,1.2,43,66.96,-0.7,994
2019,2,28,16,30,0,2.2,1.1,44,72.88,-1.5,994
2019,2,28,17,30,12,1.5,1.1,43,82.99,-2.2,994
2019,2,28,18,30,0,1.5,1,47,87.99,-3.4,994
2019,2,28,19,30,0,1.4,0.9,48,89.48,-4,994
2019,2,28,20,30,0,1.3,0.9,47,91.03,-4.6,994
2019,2,28,21,30,0,1.3,0.9,44,93.2,-5.2,994
2019,2,28,22,30,0,1.2,0.9,41,95.96,-5.7,995
2019,2,28,23,30,0,1.3,0.9,40,97.09,-6,995
2019,3,1,0,30,0,1.4,0.9,43,96.02,-6,995
2019,3,1,1,30,0,1.7,0.9,47,93.47,-5.8,994
2019,3,1,2,30,0,1.8,0.9,50,93.62,-5.9,994
2019,3,1,3,30,0,1.9,0.9,53,92.78,-6.1,994
2019,3,1,4,30,0,2.3,0.9,57,90.66,-6,994
2019,3,1,5,30,0,2.6,0.9,62,88.04,-5.6,994
2019,3,1,6,30,14,2.9,0.9,66,84.07,-4.9,994
2019,3,1,7,30,81,3.1,0.9,69,78.8,-3.5,995
2019,3,1,8,30,187,3.4,0.9,73,72.08,-1.3,995
2019,3,1,9,30,388,3.6,0.9,75,62.74,0.8,995
2019,3,1,10,30,253,3.3,0.9,74,59,2.1,994
2019,3,1,11,30,169,3,1,73,56.54,3.2,993
2019,3,1,12,30,422,2.9,1,73,55.48,4,992
2019,3,1,13,30,844,2.7,1,71,54.73,4.6,992
2019,3,1,14,30,863,2.5,1,66,56.42,4.5,992
2019,3,1,15,30,770,1.7,1,61,62.66,3.4,992
2019,3,1,16,30,481,1.1,1.1,61,85.46,1.3,992
2019,3,1,17,30,86,1.2,1.1,62,79.83,0.1,992
2019,3,1,18,30,0,1.1,1.1,56,76.96,-0.1,993
2019,3,1,19,30,0,1,1.1,47,74.05,0.2,994
2019,3,1,20,30,0,0.9,1.1,50,71.77,0.4,993
2019,3,1,21,30,0,0.6,1.1,59,69.7,0.6,993
2019,3,1,22,30,0,0.4,1.1,182,68.96,0.6,993
2019,3,1,23,30,0,0.6,1.1,288,72.44,0,993
2019,3,2,0,30,0,0.9,1.1,271,80.05,-0.5,993
2019,3,2,1,30,0,1,1,271,86.64,-1.1,993
2019,3,2,2,30,0,1.4,1,277,86.62,-1.3,993
2019,3,2,3,30,0,2,0.9,283,87.06,-1,993
2019,3,2,4,30,0,2.7,0.8,293,88.69,-0.9,994
2019,3,2,5,30,0,2.9,0.7,304,90.63,-1,995
2019,3,2,6,30,7,3.4,0.6,317,89.17,-0.8,995
2019,3,2,7,30,0,4.3,0.6,329,83.35,0.1,996
2019,3,2,8,30,4,4.5,0.6,334,71.69,1.2,996
2019,3,2,9,30,20,4.5,0.6,332,64.39,2.2,997
2019,3,2,10,30,1,4.8,0.7,330,62.22,2.6,997
2019,3,2,11,30,10,4.8,0.8,331,61.28,2.5,997
2019,3,2,12,30,19,4.4,0.8,333,61.72,2.1,997
2019,3,2,13,30,50,4,0.9,342,62.61,1.7,997
2019,3,2,14,30,52,3.6,1,176,64.79,1.2,996
2019,3,2,15,30,26,3.1,1,6,68.55,0.6,996
2019,3,2,16,30,0,2.4,1.1,13,76.22,-0.3,996
2019,3,2,17,30,0,2,1.1,15,83.54,-0.9,997
2019,3,2,18,30,0,1.9,1.1,23,86.21,-1.3,997
2019,3,2,19,30,0,2.1,1,26,87.05,-1.5,997
2019,3,2,20,30,0,2.2,1,26,88.7,-1.8,997
2019,3,2,21,30,0,2.2,1,25,89.52,-1.9,997
2019,3,2,22,30,0,2.2,1,24,90.66,-2.1,997
2019,3,2,23,30,0,2.3,1,18,90.09,-2.1,997
2019,3,3,0,30,0,2.5,1,14,90.53,-2.2,997
2019,3,3,1,30,0,2.7,1,15,91.63,-2.4,996
2019,3,3,2,30,0,2.6,1,16,94.01,-2.9,995
2019,3,3,3,30,0,2.7,1,8,94.72,-3.3,995
2019,3,3,4,30,0,3.3,1,177,94.39,-3.5,995
2019,3,3,5,30,0,4.1,1,177,92.14,-3.5,995
2019,3,3,6,30,0,4.7,1,4,88.43,-3.8,995
2019,3,3,7,30,0,5.3,1,6,84.03,-4,995
2019,3,3,8,30,0,5.5,1,182,81.06,-4.2,995
2019,3,3,9,30,0,5.7,1,358,78.35,-4.4,995
2019,3,3,10,30,0,5.8,0.9,352,73.9,-4.2,995
2019,3,3,11,30,3,5.9,0.9,346,71.76,-4.1,995
2019,3,3,12,30,2,6,0.8,343,69.97,-4.2,995
2019,3,3,13,30,4,6.2,0.8,340,66.26,-4.1,994
2019,3,3,14,30,19,6.2,0.7,337,62.79,-3.9,994
2019,3,3,15,30,32,5.7,0.7,333,60.71,-4.3,995
2019,3,3,16,30,513,4.9,0.6,328,60.44,-5.5,995
2019,3,3,17,30,62,4.5,0.5,325,59.93,-6.4,995
2019,3,3,18,30,0,4.5,0.4,314,68.77,-8.5,996
2019,3,3,19,30,0,4.9,0.3,313,71.89,-9.8,997
2019,3,3,20,30,0,5.3,0.3,316,73.98,-11.1,997
2019,3,3,21,30,0,5.6,0.2,319,74.72,-12.3,998
2019,3,3,22,30,0,5.6,0.2,319,73.3,-13.5,998
2019,3,3,23,30,0,5.4,0.2,318,73.15,-14.4,998
2019,3,4,0,30,0,5.3,0.2,317,70.23,-15,998
2019,3,4,1,30,0,5,0.2,315,68,-15.4,998
2019,3,4,2,30,0,4.9,0.2,313,66.83,-15.7,998
2019,3,4,3,30,0,4.9,0.2,311,66.06,-15.9,998
2019,3,4,4,30,0,4.8,0.2,307,66.36,-16.2,998
2019,3,4,5,30,0,4.8,0.2,302,66.54,-16.5,999
2019,3,4,6,30,118,5,0.2,297,65.34,-16.6,999
2019,3,4,7,30,205,5.4,0.2,293,62.07,-16.1,1000
2019,3,4,8,30,208,5.7,0.2,290,57.43,-15,1000
2019,3,4,9,30,465,5.8,0.2,290,54.54,-13.6,999
2019,3,4,10,30,883,5.9,0.2,288,52.61,-12.1,999
2019,3,4,11,30,974,5.9,0.2,285,51.82,-10.7,998
2019,3,4,12,30,982,6,0.2,282,52.08,-9.7,998
2019,3,4,13,30,938,6.1,0.2,281,52.22,-9,997
2019,3,4,14,30,864,6,0.2,281,53.64,-8.9,997
2019,3,4,15,30,630,5.6,0.2,281,55.36,-9.2,997
2019,3,4,16,30,253,5,0.2,280,58.32,-9.8,997
2019,3,4,17,30,58,4.6,0.2,279,60.95,-10.1,997
2019,3,4,18,30,0,3.8,0.2,276,66.58,-10.6,997
2019,3,4,19,30,0,3.6,0.2,273,69.45,-10.7,997
2019,3,4,20,30,0,3.6,0.2,270,71.18,-10.7,997
2019,3,4,21,30,0,3.8,0.3,266,73.08,-10.8,996
2019,3,4,22,30,0,4,0.3,265,74.99,-11,996
2019,3,4,23,30,0,4.2,0.3,266,77.53,-11.4,996
2019,3,5,0,30,0,4.3,0.3,267,78.84,-11.9,996
2019,3,5,1,30,0,4.6,0.3,267,77.49,-11.9,995
2019,3,5,2,30,0,4.7,0.3,263,76.28,-12.1,995
2019,3,5,3,30,0,4.5,0.4,256,76.42,-12.5,994
2019,3,5,4,30,0,4.2,0.4,249,78.76,-12.8,994
2019,3,5,5,30,0,4.5,0.4,248,80.2,-12.8,994
2019,3,5,6,30,43,5.3,0.4,253,78.82,-12.3,994
2019,3,5,7,30,557,5.9,0.4,264,74.44,-11.2,995
2019,3,5,8,30,190,6.1,0.4,275,69.48,-10.1,995
2019,3,5,9,30,864,6.3,0.4,283,65.07,-9.1,996
2019,3,5,10,30,493,6.5,0.3,286,61.42,-8.1,996
2019,3,5,11,30,422,6.7,0.3,288,58.81,-7.4,996
2019,3,5,12,30,435,6.8,0.3,289,57.18,-6.9,996
2019,3,5,13,30,787,7,0.2,291,56.05,-6.7,996
2019,3,5,14,30,771,7.1,0.2,292,55.51,-6.6,997
2019,3,5,15,30,668,6.9,0.2,293,56.27,-6.9,998
2019,3,5,16,30,339,6.1,0.3,294,59.42,-7.6,998
2019,3,5,17,30,100,5.4,0.3,294,62.92,-8,998
2019,3,5,18,30,0,4.6,0.3,293,69.44,-9,999
2019,3,5,19,30,0,4.4,0.3,295,73.1,-9.7,999
2019,3,5,20,30,0,4.2,0.3,296,76.42,-10.5,1000
2019,3,5,21,30,0,3.9,0.3,293,79.35,-11.2,1000
2019,3,5,22,30,0,3.4,0.3,288,83.18,-11.9,1001
2019,3,5,23,30,0,2.9,0.2,285,86.28,-12.5,1001
2019,3,6,0,30,0,2.7,0.2,285,89.6,-13,1001
2019,3,6,1,30,0,2.8,0.2,288,91.3,-13.2,1001
2019,3,6,2,30,0,2.6,0.2,287,93.8,-13.5,1001
2019,3,6,3,30,0,2.3,0.3,279,95.63,-13.8,1001
2019,3,6,4,30,0,2.5,0.3,271,94.29,-13.8,1002
2019,3,6,5,30,0,2.9,0.3,263,89.79,-13.5,1002
2019,3,6,6,30,82,3.2,0.3,259,82.61,-12.6,1002
2019,3,6,7,30,488,3.5,0.3,261,76.44,-10.6,1003
2019,3,6,8,30,633,4,0.4,264,65.69,-7.9,1003
2019,3,6,9,30,946,4.5,0.4,266,56.4,-5.5,1003
2019,3,6,10,30,990,4.8,0.4,265,52.76,-3.7,1002
2019,3,6,11,30,1002,4.9,0.4,263,51.38,-2.2,1002
2019,3,6,12,30,988,5.1,0.4,261,51.06,-1.1,1001
2019,3,6,13,30,910,5.2,0.5,256,52.07,-0.6,1000
2019,3,6,14,30,852,5.3,0.5,253,53.78,-0.6,999
2019,3,6,15,30,671,5.1,0.5,252,56.04,-0.8,999
2019,3,6,16,30,561,4.2,0.5,248,61.47,-1.7,999
2019,3,6,17,30,148,3.6,0.5,244,68.37,-2.4,999
2019,3,6,18,30,0,2.9,0.6,240,78.13,-4.2,999
2019,3,6,19,30,0,2.9,0.6,238,80.32,-4.9,999
2019,3,6,20,30,0,3,0.6,237,79.08,-5,999
2019,3,6,21,30,0,3.3,0.6,241,78.64,-4.8,999
2019,3,6,22,30,0,3.4,0.7,248,79.26,-4.7,999
2019,3,6,23,30,0,3.2,0.7,257,80.82,-4.7,1000
2019,3,7,0,30,0,2.8,0.7,268,84,-4.9,1000
2019,3,7,1,30,0,2.3,0.7,282,86.94,-5.1,1000
2019,3,7,2,30,0,1.9,0.7,299,89.61,-5.3,1000
2019,3,7,3,30,0,1.6,0.7,321,91.81,-5.5,1000
2019,3,7,4,30,0,1.4,0.7,346,93.55,-5.8,1001
2019,3,7,5,30,0,1.3,0.7,194,93.71,-6,1001
2019,3,7,6,30,37,1.8,0.7,42,90.86,-5.8,1001
2019,3,7,7,30,103,2.5,0.7,65,83.99,-5.2,1001
2019,3,7,8,30,173,2.6,0.8,79,74.31,-4.3,1002
2019,3,7,9,30,721,2.4,0.8,87,68.87,-3.3,1001
2019,3,7,10,30,780,2.2,0.9,92,66.44,-2.3,1001
2019,3,7,11,30,675,2,1,94,65.25,-1.3,1001
2019,3,7,12,30,730,1.8,1.1,93,66.02,-0.7,1000
2019,3,7,13,30,754,1.8,1.2,88,67.91,-0.5,999
2019,3,7,14,30,565,2,1.2,86,71.83,-0.7,999
2019,3,7,15,30,114,2.2,1.2,90,76.57,-1.1,999
2019,3,7,16,30,111,2.2,1.2,92,81.8,-1.7,998
2019,3,7,17,30,26,2,1.2,92,86.4,-2.1,998
2019,3,7,18,30,0,2.1,1.2,96,92.11,-3.1,998
2019,3,7,19,30,0,2,1.1,99,92.46,-3.5,998
2019,3,7,20,30,0,2.1,1.1,102,92.34,-3.7,998
2019,3,7,21,30,0,2,1.1,105,92.89,-3.9,997
2019,3,7,22,30,0,2,1.1,105,92.58,-3.9,997
2019,3,7,23,30,0,2.2,1.1,105,92.93,-3.9,996
2019,3,8,0,30,0,2.4,1.1,103,92.61,-3.8,996
2019,3,8,1,30,0,2.6,1.2,103,92.71,-3.7,995
2019,3,8,2,30,0,2.5,1.2,103,93.98,-3.8,995
2019,3,8,3,30,0,2.3,1.2,104,94.48,-4,995
2019,3,8,4,30,0,2.1,1.2,102,95.66,-4.2,995
2019,3,8,5,30,0,2.3,1.3,99,93.95,-4,995
2019,3,8,6,30,5,3.1,1.3,96,91.05,-3.3,994
2019,3,8,7,30,23,3.5,1.3,95,85.54,-1.9,994
2019,3,8,8,30,116,3.5,1.2,107,77.57,0.7,994
2019,3,8,9,30,52,3.6,1.2,117,72.42,3.1,994
2019,3,8,10,30,90,3.4,1.2,118,69.11,4.4,993
2019,3,8,11,30,117,3.1,1.2,114,68.57,5,993
2019,3,8,12,30,253,2.8,1.1,106,68.71,5.4,992
2019,3,8,13,30,171,2.7,1.1,96,69.7,5.5,992
2019,3,8,14,30,65,2.8,1.1,90,71.41,5.3,992
2019,3,8,15,30,7,2.4,1.1,87,76.55,4.4,992
2019,3,8,16,30,43,1.7,1,88,92.59,2.2,992
2019,3,8,17,30,3,1.5,1,88,93.07,0.6,992
2019,3,8,18,30,0,1.7,1,92,99.39,-0.9,992
2019,3,8,19,30,0,1.9,0.9,95,99.46,-1.1,992
2019,3,8,20,30,0,2.1,0.9,98,100,-1.3,992
2019,3,8,21,30,0,2.3,0.9,103,100,-1.4,992
2019,3,8,22,30,0,2.5,0.9,107,100,-1.5,992
2019,3,8,23,30,0,2.8,0.9,108,100,-1.3,992
2019,3,9,0,30,0,3.2,0.9,106,99.16,-1,991
2019,3,9,1,30,0,3.4,0.9,104,98.4,-0.8,991
2019,3,9,2,30,0,3.6,0.9,102,97.54,-0.6,990
2019,3,9,3,30,0,3.7,1,100,96.45,-0.3,989
2019,3,9,4,30,0,4,1.1,99,96.97,-0.2,989
2019,3,9,5,30,0,4.5,1.2,99,96.19,0,988
2019,3,9,6,30,0,5.1,1.4,102,94.67,0.3,987
2019,3,9,7,30,0,5.9,1.7,108,92.67,0.9,986
2019,3,9,8,30,0,6.7,1.9,113,89.9,1.6,985
2019,3,9,9,30,0,7,2.2,110,89.08,2.3,983
2019,3,9,10,30,0,7.6,2.6,105,90.65,2.7,980
2019,3,9,11,30,0,8,2.9,108,91.42,3.2,977
2019,3,9,12,30,0,8.1,3,117,91.15,3.8,975
2019,3,9,13,30,0,8.5,3.1,118,92.85,4.2,971
2019,3,9,14,30,0,6.7,3,125,95.42,4.2,968
2019,3,9,15,30,0,3.7,2.3,149,97.88,4.2,968
2019,3,9,16,30,18,2.6,1.6,196,100,4.2,968
2019,3,9,17,30,62,2.6,1.5,229,100,4.3,968
2019,3,9,18,30,0,4.7,1.7,238,100,6.4,968
2019,3,9,19,30,0,6.4,1.8,237,100,7.6,969
2019,3,9,20,30,0,8,1.8,242,98.86,7.8,971
2019,3,9,21,30,0,9.4,1.7,252,100,6.1,973
2019,3,9,22,30,0,9.8,1.4,258,99.51,3.6,975
2019,3,9,23,30,0,9.3,1.1,258,91.72,2,977
2019,3,10,0,30,0,9.1,0.9,258,90.97,1.5,979
2019,3,10,1,30,0,8.7,0.8,260,89.52,1.2,980
2019,3,10,2,30,0,8,0.8,261,88.56,0.8,981
2019,3,10,3,30,0,7.6,0.8,260,88.4,0.5,983
2019,3,10,4,30,0,7.3,0.8,261,88.11,0.3,984
2019,3,10,5,30,0,6.9,0.7,263,86.85,0.2,985
2019,3,10,6,30,0,6.7,0.7,264,83.68,0.5,987
2019,3,10,7,30,0,6.9,0.7,265,78.46,1.5,988
2019,3,10,8,30,2,7.1,0.7,267,72.35,2.8,989
2019,3,10,9,30,11,7.5,0.8,267,67.6,3.9,990
2019,3,10,10,30,31,7.7,0.8,267,64.37,4.7,991
2019,3,10,11,30,267,7.8,0.9,268,62.74,5.2,992
2019,3,10,12,30,227,7.7,0.9,269,61.82,5.6,993
2019,3,10,13,30,223,7.4,0.9,272,61.45,5.8,993
2019,3,10,14,30,464,6.8,0.9,276,62.31,5.8,994
2019,3,10,15,30,519,5.8,0.8,280,65.06,5.4,995
2019,3,10,16,30,458,4.4,0.7,284,74.25,3.8,996
2019,3,10,17,30,204,3.5,0.7,286,79.71,2.5,996
2019,3,10,18,30,0,2.6,0.6,292,90.28,-0.2,997
2019,3,10,19,30,0,2.4,0.6,295,92.74,-1.2,998
2019,3,10,20,30,0,2.3,0.5,298,94.13,-2,998
2019,3,10,21,30,0,2.2,0.6,300,93.57,-2.5,999
2019,3,10,22,30,0,2.2,0.6,302,93.56,-3,999
2019,3,10,23,30,0,2,0.6,305,93.65,-3.4,1000
2019,3,11,0,30,0,1.9,0.7,308,93.75,-3.6,1000
2019,3,11,1,30,0,1.7,0.7,312,93.72,-3.6,1000
2019,3,11,2,30,0,1.4,0.7,317,94.33,-3.6,1000
2019,3,11,3,30,0,1.3,0.7,317,94.5,-3.6,1001
2019,3,11,4,30,0,1.2,0.7,314,94.73,-3.6,1001
2019,3,11,5,30,0,1.4,0.7,314,91.13,-3.1,1001
2019,3,11,6,30,24,2.1,0.6,316,82.48,-1.3,1002
2019,3,11,7,30,71,2.6,0.7,319,70.43,1.1,1003
2019,3,11,8,30,466,2.6,0.7,318,59.69,3.1,1003
2019,3,11,9,30,669,2.7,0.7,316,53.7,5,1003
2019,3,11,10,30,956,2.8,0.7,317,50.95,6.5,1003
2019,3,11,11,30,977,2.9,0.7,319,49.55,7.6,1003
2019,3,11,12,30,984,3,0.7,320,48.24,8.3,1002
2019,3,11,13,30,973,3.1,0.6,320,48.12,8.5,1001
2019,3,11,14,30,932,3.1,0.6,322,49.32,8.3,1001
2019,3,11,15,30,850,2.7,0.6,324,53.02,7.4,1001
2019,3,11,16,30,692,1.8,0.6,328,73.07,4.6,1001
2019,3,11,17,30,308,1.4,0.6,331,78.86,2.5,1001
2019,3,11,18,30,0,1.4,0.6,335,77.96,0.6,1002
2019,3,11,19,30,0,1.4,0.6,332,75.6,0.3,1002
2019,3,11,20,30,0,1.3,0.5,331,74.24,0.2,1002
2019,3,11,21,30,0,1.3,0.5,333,74.91,0,1002
2019,3,11,22,30,0,1.3,0.5,333,76.75,-0.3,1002
2019,3,11,23,30,0,1.2,0.5,337,78.79,-0.6,1003
2019,3,12,0,30,0,1.2,0.5,173,81.28,-1,1002
2019,3,12,1,30,0,1.2,0.5,16,83.99,-1.4,1002
2019,3,12,2,30,0,1.2,0.5,40,86.09,-1.7,1002
2019,3,12,3,30,0,1.2,0.5,64,89.39,-2.2,1002
2019,3,12,4,30,0,1.2,0.6,87,93.49,-2.8,1002
2019,3,12,5,30,0,1.5,0.6,105,91.27,-2.5,1002
2019,3,12,6,30,29,2.6,0.7,116,82.5,-0.6,1002
2019,3,12,7,30,89,3.3,0.7,124,74.52,1.8,1001
2019,3,12,8,30,330,3.5,0.8,135,69.39,4.3,1001
2019,3,12,9,30,226,3.8,0.9,153,59.97,6.2,1001
2019,3,12,10,30,157,3.7,1,168,57.21,6.9,1001
2019,3,12,11,30,169,3.6,1.1,167,57.83,7.1,1000
2019,3,12,12,30,185,3.8,1.2,158,58.58,7.3,998
2019,3,12,13,30,114,4.2,1.3,154,58.87,7.5,997
2019,3,12,14,30,72,4.4,1.5,154,59.81,7.5,996
2019,3,12,15,30,52,3.8,1.6,155,66.04,6.7,996
2019,3,12,16,30,14,3.2,1.9,156,77.94,5.3,996
2019,3,12,17,30,3,3,2,155,82.22,4.5,996
2019,3,12,18,30,0,3.9,2.2,151,82.44,4.4,995
2019,3,12,19,30,0,4.6,2.2,153,81.87,4.6,994
2019,3,12,20,30,0,4.9,2.2,155,82.67,4.5,993
2019,3,12,21,30,0,4.7,2.3,155,86.02,4.1,992
2019,3,12,22,30,0,4.3,2.5,160,87.55,4,991
2019,3,12,23,30,0,4.6,2.7,169,86.54,4.3,990
2019,3,13,0,30,0,5.2,3,176,84.44,4.8,990
2019,3,13,1,30,0,5.1,3.2,173,87.68,4.8,989
2019,3,13,2,30,0,4.4,3.3,171,94.71,4.4,989
2019,3,13,3,30,0,3.7,3.2,175,96.28,4.4,988
2019,3,13,4,30,0,3.5,3,178,94.84,4.8,988
2019,3,13,5,30,0,3.9,2.9,182,92.6,5.4,988
2019,3,13,6,30,26,4.7,2.8,182,87.9,6.6,987
2019,3,13,7,30,66,5.4,2.7,178,82.05,8.7,987
2019,3,13,8,30,129,5.7,2.5,169,76.93,11.3,986
2019,3,13,9,30,353,6.3,2.3,164,71.04,14.2,985
2019,3,13,10,30,43,7.3,2.3,173,67.69,16.8,984
2019,3,13,11,30,17,7.4,2.5,181,69.3,17.7,985
2019,3,13,12,30,6,6.8,2.7,175,73.38,17.4,984
2019,3,13,13,30,14,6.9,2.6,167,78.65,16.9,982
2019,3,13,14,30,17,7,2.5,162,81.44,16.5,981
2019,3,13,15,30,144,6.8,2.4,159,85.37,16,980
2019,3,13,16,30,168,7.1,2.5,160,88.62,15.4,980
2019,3,13,17,30,63,7.4,2.6,161,89.89,15.3,979
2019,3,13,18,30,0,7.4,3.2,166,93.1,14.9,979
2019,3,13,19,30,0,6.8,3.4,165,94.59,14.7,979
2019,3,13,20,30,0,6.9,3.4,162,96.07,14.3,979
2019,3,13,21,30,0,7.7,3.4,155,97.98,13.8,978
2019,3,13,22,30,0,8.6,3.5,152,98.36,13.5,976
2019,3,13,23,30,0,9.3,3.5,159,96.9,13.7,975
2019,3,14,0,30,0,8.8,3.1,170,96.35,14,975
2019,3,14,1,30,0,7.4,2.4,186,97.46,14.1,974
2019,3,14,2,30,0,6.1,1.9,196,100,14.1,974
2019,3,14,3,30,0,5.7,1.6,196,100,14,974
2019,3,14,4,30,0,5.6,1.5,190,100,13.8,974
2019,3,14,5,30,0,5.9,1.7,181,100,13.9,974
2019,3,14,6,30,72,7,2.3,177,97.12,15,973
2019,3,14,7,30,248,8.5,2.7,177,93.61,16.6,972
2019,3,14,8,30,157,9.6,2.9,181,91.6,17.9,971
2019,3,14,9,30,117,10.1,2.8,189,89.71,19,969
2019,3,14,10,30,265,10.7,2.3,202,87.72,19.8,969
2019,3,14,11,30,83,11.5,1.9,214,76.31,19.7,969
2019,3,14,12,30,508,11.7,1.6,224,63.24,18.8,969
2019,3,14,13,30,403,11.5,1.5,235,62.72,16.8,970
2019,3,14,14,30,593,11.1,1.4,242,62.29,14,972
2019,3,14,15,30,844,10.2,1.4,243,62.73,11.4,974
2019,3,14,16,30,621,9.1,1.5,242,67.58,9.5,975
2019,3,14,17,30,36,8.6,1.5,242,70.91,8.6,976
2019,3,14,18,30,0,8.6,1.5,243,77.64,6.8,978
2019,3,14,19,30,0,8.5,1.5,242,79.23,5.8,979
2019,3,14,20,30,0,8.2,1.5,240,81.25,5.2,980
2019,3,14,21,30,0,8,1.5,241,83.05,4.9,980
2019,3,14,22,30,0,7.9,1.5,243,85.48,4.5,980
2019,3,14,23,30,0,7.6,1.6,246,88.04,4,981
2019,3,15,0,30,0,7.2,1.6,249,90.34,3.5,981
2019,3,15,1,30,0,6.9,1.6,253,92.18,3,982
2019,3,15,2,30,0,6.6,1.5,256,93.33,2.5,983
2019,3,15,3,30,0,6.5,1.5,259,93.87,2,984
2019,3,15,4,30,0,6.4,1.5,262,94.17,1.5,985
2019,3,15,5,30,0,6.5,1.4,266,93.14,1.2,986
2019,3,15,6,30,0,6.8,1.3,271,89.79,1.3,986
2019,3,15,7,30,7,7.4,1.3,278,83.35,1.9,987
2019,3,15,8,30,0,7.7,1.1,282,75.15,2.6,988
2019,3,15,9,30,4,7.9,1,281,69.84,3.2,989
2019,3,15,10,30,39,8,0.9,281,68.2,3.5,990
2019,3,15,11,30,0,8.1,0.8,281,66.81,3.7,990
2019,3,15,12,30,0,8.1,0.8,283,66.42,3.9,991
2019,3,15,13,30,0,7.9,0.7,286,66.52,4.1,991
2019,3,15,14,30,31,7.4,0.7,289,67.31,4.3,992
2019,3,15,15,30,482,6.5,0.6,290,67.44,4.6,993
2019,3,15,16,30,690,5.4,0.6,290,69.86,4.2,993
2019,3,15,17,30,341,4.8,0.5,291,70.59,3.7,994
2019,3,15,18,30,0,4.9,0.5,296,77.52,1.9,996
2019,3,15,19,30,0,4.4,0.5,297,83.7,0.7,997
2019,3,15,20,30,0,3.6,0.5,298,88.35,-0.4,997
2019,3,15,21,30,0,3.2,0.5,295,90.53,-1.3,998
2019,3,15,22,30,0,3.1,0.5,287,91.14,-1.7,998
2019,3,15,23,30,0,3.3,0.5,281,92.74,-1.9,998
2019,3,16,0,30,0,3.5,0.5,281,95.62,-2.1,999
2019,3,16,1,30,0,3.5,0.5,284,99.97,-2.5,999
2019,3,16,2,30,0,3.5,0.4,289,100,-2.8,999
2019,3,16,3,30,0,3.6,0.4,292,100,-3,1000
2019,3,16,4,30,0,3.6,0.4,294,100,-3.2,1000
2019,3,16,5,30,0,3.7,0.4,297,97.35,-3.2,1001
2019,3,16,6,30,420,3.9,0.4,304,87.46,-2.1,1001
2019,3,16,7,30,771,4.1,0.4,311,74.14,0,1002
2019,3,16,8,30,905,4.2,0.4,311,61.28,1.9,1002
2019,3,16,9,30,962,4.3,0.5,306,54.72,3.6,1002
2019,3,16,10,30,997,4.6,0.5,300,50.44,5,1001
2019,3,16,11,30,1001,4.9,0.5,296,47.98,6.1,1001
2019,3,16,12,30,981,5.3,0.6,294,47.08,6.9,1000
2019,3,16,13,30,963,5.4,0.6,295,47.18,7.3,1000
2019,3,16,14,30,931,5.3,0.7,296,48.03,7.2,1000
2019,3,16,15,30,852,4.5,0.7,299,50.47,6.6,1000
2019,3,16,16,30,736,2.9,0.7,302,62.09,4.4,1000
2019,3,16,17,30,392,1.8,0.7,303,76.34,2.6,1000
2019,3,16,18,30,0,1.4,0.8,314,81.47,0.1,1000
2019,3,16,19,30,0,1.3,0.8,326,77.95,0,1000
2019,3,16,20,30,0,1.1,0.8,168,71.68,0.4,1000
2019,3,16,21,30,0,0.9,0.8,37,68.31,0.6,999
