Year,Month,Day,DNI Mean,DNI Max,DNI Min,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Temp Max,Temp Min,Pressure,Power Consumption,Weekday,University Name,Building Name,Square Feet,Type
2018,8,30,123.54545454545455,469,12,2.418181818181818,4.654545454545455,95.63636363636364,89.87272727272729,27.44545454545455,29.2,24.8,1014.5454545454545,7012.554914066314,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,8,31,399.53846153846155,773,94,2.6461538461538456,4.33076923076923,92.46153846153847,86.9076923076923,27.83846153846154,29.4,25.2,1014.0,6920.637129986853,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,1,521.0769230769231,801,122,2.9769230769230766,4.7846153846153845,91.6923076923077,87.5246153846154,27.83076923076923,29.6,25.1,1014.2307692307693,6643.583615042194,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,2,294.4166666666667,776,2,3.233333333333333,5.149999999999999,84.83333333333333,84.37500000000001,27.925,29.5,25.0,1014.4166666666666,6787.5114214052055,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,3,111.0,462,1,3.016666666666666,5.033333333333333,88.83333333333333,93.87166666666666,26.33333333333333,27.7,24.7,1014.6666666666666,4809.429234241883,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,4,389.15384615384613,691,59,3.1846153846153844,5.092307692307694,93.0,87.46000000000001,27.984615384615385,29.5,25.3,1014.2307692307693,6881.929673347679,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,5,334.53846153846155,543,76,2.8999999999999995,4.469230769230769,77.46153846153847,83.94615384615386,28.646153846153855,30.6,25.3,1013.7692307692307,6769.307914941473,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,6,438.15384615384613,697,66,3.215384615384615,4.815384615384615,72.6923076923077,80.48307692307692,28.65384615384615,30.4,25.4,1012.9230769230769,6806.215070279254,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,7,339.5833333333333,845,1,1.825,4.8166666666666655,95.5,86.27083333333333,26.858333333333334,28.5,24.4,1011.9166666666666,7079.06776899635,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,8,374.9,854,4,1.39,5.010000000000001,88.7,80.711,27.49,29.1,24.2,1009.9,6905.334189289261,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,9,426.9166666666667,837,4,0.6833333333333332,5.216666666666667,151.08333333333334,77.71249999999999,28.266666666666666,30.1,23.8,1008.9166666666666,6792.212330442566,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,10,350.5,786,1,0.9500000000000001,4.95,243.91666666666666,79.01333333333334,28.291666666666668,30.2,24.2,1010.9166666666666,6966.14593048576,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,11,483.6363636363636,854,130,1.5999999999999999,5.1454545454545455,48.45454545454545,85.68818181818182,28.03636363636364,29.8,24.1,1012.1818181818181,6936.540249970966,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,12,539.0769230769231,841,36,1.9538461538461536,5.084615384615385,56.38461538461539,81.81538461538463,28.78461538461539,30.4,25.1,1011.0769230769231,6774.408872281441,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,13,558.5833333333334,872,6,0.9333333333333332,5.625000000000001,61.916666666666664,79.265,29.249999999999996,31.1,24.7,1010.9166666666666,6815.616865461316,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,14,637.0,878,29,1.5692307692307694,4.661538461538462,261.46153846153845,76.05461538461537,29.75384615384615,32.1,24.2,1008.9230769230769,6649.684819047874,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,15,550.1538461538462,871,22,2.838461538461538,4.869230769230769,247.76923076923077,80.27615384615385,30.015384615384622,32.3,25.3,1006.6923076923077,6471.9504663414,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,16,571.9230769230769,869,19,2.3692307692307697,4.592307692307693,201.30769230769232,79.80384615384614,29.85384615384616,32.2,25.2,1007.6153846153846,6304.318067747329,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,17,414.7692307692308,700,14,1.5076923076923074,4.761538461538462,145.69230769230768,78.68153846153845,29.546153846153842,31.8,25.1,1010.9230769230769,6731.20056127927,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,18,571.3333333333334,860,6,0.6916666666666668,4.65,177.0,73.72333333333333,29.974999999999998,32.2,25.2,1010.3333333333334,6775.909196494981,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,19,590.75,858,1,1.1416666666666668,4.916666666666667,273.9166666666667,74.70000000000002,30.233333333333338,32.5,24.8,1010.1666666666666,6734.201129582478,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,20,433.84615384615387,826,8,1.8384615384615384,4.692307692307692,61.53846153846154,74.4223076923077,29.876923076923074,32.3,25.2,1012.7692307692307,6766.107307224993,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,21,502.53846153846155,862,6,2.8307692307692305,3.876923076923077,76.76923076923077,78.00153846153846,27.93846153846154,29.6,24.9,1013.9230769230769,6515.258833296651,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,22,433.61538461538464,847,4,2.961538461538462,4.523076923076923,73.61538461538461,77.89769230769231,28.092307692307692,30.2,24.1,1012.3846153846154,6478.851808922417,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,23,365.8333333333333,761,97,2.6999999999999997,4.691666666666667,90.75,76.53,28.575000000000003,30.4,24.5,1011.6666666666666,6514.0585701100335,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,24,460.9166666666667,852,113,2.716666666666667,4.391666666666667,84.25,80.67083333333333,28.55,30.1,24.8,1012.9166666666666,6762.0064973496965,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,25,612.5,845,93,2.733333333333334,4.383333333333334,78.91666666666667,78.73083333333334,28.75,30.7,24.6,1014.3333333333334,6791.012113041562,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,26,633.75,851,95,1.3833333333333335,4.616666666666668,117.08333333333333,78.24499999999999,29.28333333333333,31.4,24.8,1014.0,6681.891038640729,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,27,595.75,856,110,1.758333333333333,3.991666666666666,123.0,78.54083333333334,29.150000000000006,31.4,24.1,1012.6666666666666,6688.292261704088,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,28,485.25,845,39,1.9416666666666664,4.583333333333334,115.83333333333333,76.68416666666666,29.466666666666665,31.6,24.9,1014.1666666666666,6614.87809853188,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,29,531.5833333333334,868,112,2.7416666666666667,4.050000000000002,88.41666666666667,78.95583333333335,28.791666666666668,30.7,24.9,1014.8333333333334,6505.756966899541,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,9,30,647.0,901,112,3.4916666666666667,4.025,71.75,76.07416666666667,28.849999999999998,30.6,25.2,1015.25,6432.9429486747185,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,1,121.08333333333333,272,5,2.4916666666666663,4.066666666666667,67.16666666666667,79.6475,28.025000000000002,29.4,24.8,1015.3333333333334,6812.916312400295,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,2,272.09090909090907,637,17,3.7727272727272734,4.8545454545454545,77.81818181818181,77.06454545454545,27.94545454545455,29.3,24.6,1015.0,6908.534804636432,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,3,482.0,832,87,3.716666666666667,3.3083333333333322,66.41666666666667,71.195,28.108333333333334,30.0,23.4,1013.25,6772.708581147809,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,4,260.8333333333333,796,2,3.6999999999999997,4.0249999999999995,63.666666666666664,75.30666666666666,28.099999999999998,29.9,23.8,1013.4166666666666,6945.742009555247,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,5,630.1666666666666,885,83,2.7916666666666665,3.2166666666666663,65.5,70.54166666666666,28.524999999999995,30.6,23.3,1013.0,6862.025826149502,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,6,455.0,820,75,2.9416666666666664,3.7333333333333325,81.08333333333333,71.56333333333335,28.24999999999999,30.3,23.7,1013.8333333333334,6741.702586587236,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,7,334.4166666666667,809,22,4.2749999999999995,4.158333333333333,77.5,73.715,28.175,29.8,24.1,1013.0833333333334,6710.796586933037,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,8,168.16666666666666,619,4,4.725,4.341666666666667,94.5,79.12,27.733333333333334,29.4,24.3,1012.0,6947.142270185015,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,9,178.54545454545453,319,1,4.372727272727273,5.4,102.72727272727273,88.06363636363636,27.84545454545454,29.1,25.2,1008.2727272727273,6723.89915513397,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,10,38.25,88,1,5.375,5.825,165.375,81.43499999999999,28.85,30.0,26.1,1005.875,6688.792373590761,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,11,240.83333333333334,699,17,3.1750000000000007,5.341666666666666,232.91666666666666,86.44583333333333,28.13333333333333,30.0,25.1,1005.9166666666666,6738.301924196098,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,12,702.0833333333334,911,73,2.3000000000000003,2.483333333333334,280.1666666666667,70.27666666666667,27.991666666666664,30.8,21.8,1006.3333333333334,6732.300753250839,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,13,687.75,906,85,2.2,2.6666666666666665,47.5,64.28000000000002,26.28333333333333,29.7,18.1,1009.0,6622.9796432522235,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,14,461.0,867,34,2.55,3.7916666666666674,90.91666666666667,70.75083333333335,28.708333333333332,31.3,22.2,1012.1666666666666,6603.775909199655,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,15,409.75,856,59,2.1999999999999997,4.233333333333333,108.91666666666667,71.24666666666667,29.78333333333333,32.3,24.3,1014.5,6754.6050924828205,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,16,552.75,893,51,2.9333333333333336,3.908333333333333,120.16666666666667,71.42,29.875000000000004,32.5,23.9,1014.5833333333334,6764.206938524044,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,17,505.8333333333333,828,47,2.316666666666667,3.508333333333334,105.58333333333333,68.19000000000001,29.75,32.4,23.7,1015.9166666666666,6724.1991856378345,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,18,627.0,849,49,2.6333333333333333,3.525000000000001,74.75,69.61666666666666,29.25,31.9,23.6,1017.1666666666666,6763.6067935769515,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,19,258.0833333333333,690,2,2.458333333333333,4.541666666666666,73.0,76.88916666666665,28.025000000000002,30.0,23.8,1016.9166666666666,6901.433411195961,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,20,562.8333333333334,875,36,1.3916666666666668,4.091666666666667,252.91666666666666,70.46666666666667,28.63333333333333,31.4,22.6,1012.3333333333334,6369.030583221638,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,21,614.4166666666666,871,41,3.85,3.591666666666667,90.08333333333333,66.48583333333333,24.183333333333334,26.6,21.1,1013.3333333333334,6668.788520040023,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,22,423.5833333333333,859,19,3.4583333333333335,2.0583333333333336,78.58333333333333,56.8675,24.96666666666667,27.6,18.8,1016.5833333333334,7175.18632733384,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,23,136.5,592,1,1.616666666666667,3.5916666666666663,60.666666666666664,61.11666666666667,26.150000000000002,28.5,21.3,1014.6666666666666,7221.895364310919,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,24,368.4166666666667,797,13,3.4083333333333337,3.816666666666667,28.333333333333332,71.26666666666664,25.51666666666667,28.4,20.7,1012.8333333333334,7131.577937505709,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,25,203.25,582,2,2.8249999999999997,4.374999999999999,98.83333333333333,80.31416666666667,25.683333333333334,28.2,21.8,1009.9166666666666,7275.605723513421,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,26,139.54545454545453,415,5,4.690909090909091,4.490909090909091,226.27272727272728,71.91181818181819,27.718181818181815,30.2,22.2,1004.5454545454545,7216.594340849819,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,27,204.83333333333334,600,8,4.191666666666667,3.0083333333333333,285.9166666666667,63.67833333333334,22.40833333333333,25.4,17.5,1009.0833333333334,7381.326166046764,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,28,713.75,960,22,2.7583333333333333,1.1250000000000002,197.5,52.685,20.3,24.0,12.0,1016.4166666666666,7980.641939223558,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,29,648.6666666666666,885,22,1.7916666666666667,2.291666666666667,288.75,62.52666666666667,24.125,28.9,12.6,1014.8333333333334,7817.510444593006,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,30,684.25,936,14,2.741666666666667,1.9000000000000001,34.25,57.33083333333334,24.816666666666666,28.6,16.8,1016.0,7663.580736254593,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,10,31,659.9166666666666,917,9,2.9166666666666665,2.0083333333333337,82.83333333333333,57.94583333333333,25.150000000000002,28.2,18.0,1016.4166666666666,7574.863563707104,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,1,211.08333333333334,456,7,3.241666666666667,2.4,179.66666666666666,61.66500000000001,26.583333333333332,29.8,19.0,1011.25,7402.230229387302,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,2,228.9090909090909,681,3,3.963636363636363,4.172727272727273,195.9090909090909,73.05727272727273,26.436363636363634,29.2,21.0,1008.1818181818181,7403.730488738644,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,3,594.0,938,55,3.6363636363636362,1.6909090909090907,71.81818181818181,57.48363636363636,19.599999999999998,22.6,13.2,1016.7272727272727,7814.6099360580765,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,4,79.1,199,5,2.44,4.9799999999999995,109.8,82.481,25.71,27.5,22.0,1016.2,7534.755831176193,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,5,184.45454545454547,611,4,2.227272727272727,4.454545454545454,131.8181818181818,71.97636363636364,27.245454545454546,29.6,22.8,1013.9090909090909,7408.33139905443,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,6,258.09090909090907,466,28,1.0272727272727276,3.272727272727273,154.0,68.16454545454543,27.318181818181824,29.9,22.2,1012.9090909090909,7089.769826086603,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,7,449.90909090909093,794,16,1.2090909090909092,4.336363636363637,74.72727272727273,67.61636363636363,28.163636363636364,30.4,23.2,1012.4545454545455,7026.35758015118,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,8,667.4545454545455,899,38,1.4000000000000001,3.8090909090909095,109.72727272727273,64.3509090909091,28.154545454545453,30.7,22.9,1011.8181818181819,6983.749368311073,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,9,624.0,878,32,1.1272727272727272,3.7909090909090906,147.27272727272728,64.4509090909091,28.663636363636364,30.9,23.5,1011.6363636363636,6993.151209278454,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,10,321.1818181818182,648,6,2.690909090909091,4.254545454545454,207.45454545454547,71.96727272727271,26.472727272727273,28.8,22.1,1013.6363636363636,7111.574064878097,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,11,537.9090909090909,844,31,3.2909090909090906,3.890909090909091,58.63636363636363,64.76272727272726,26.37272727272727,28.9,21.0,1015.5454545454545,7343.418851797834,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,12,398.0,695,24,3.1545454545454548,4.472727272727273,119.63636363636364,73.43818181818183,27.38181818181818,29.2,23.6,1013.7272727272727,7144.88051078107,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,13,485.7,917,11,2.34,3.5700000000000003,189.6,67.05,28.570000000000004,31.2,22.8,1012.7,7199.090978054754,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,14,445.54545454545456,882,33,2.6545454545454543,3.9454545454545458,70.0909090909091,72.9809090909091,27.54545454545454,30.2,22.8,1013.1818181818181,7131.67794385827,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,15,252.5,828,9,4.07,4.1,293.8,71.738,22.13,23.9,19.1,1011.5,7539.756782163601,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,16,768.7272727272727,978,64,2.936363636363636,0.7636363636363637,299.1818181818182,48.63363636363636,15.0,19.4,7.4,1015.4545454545455,8817.003569844643,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,17,699.7272727272727,932,49,2.3636363636363633,1.4909090909090907,119.54545454545455,59.367272727272734,20.36363636363636,24.7,9.8,1016.5454545454545,8680.077085707055,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,18,405.8181818181818,815,2,1.4909090909090907,2.427272727272727,79.18181818181819,55.08363636363636,24.527272727272734,27.4,17.9,1016.2727272727273,8106.466245475397,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,19,311.90909090909093,535,4,1.0545454545454545,3.1727272727272724,47.72727272727273,69.18272727272728,24.34545454545454,27.5,18.4,1014.7272727272727,7838.414504118051,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,20,96.3,420,4,1.55,3.94,255.8,79.34599999999999,23.810000000000002,26.0,20.0,1013.9,8010.3476909534,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,21,666.7272727272727,909,37,2.4,1.8272727272727272,275.1818181818182,60.22363636363636,21.68181818181818,24.9,14.5,1017.0,8239.191901938946,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,22,224.3,623,2,2.54,1.77,152.5,67.267,19.580000000000002,23.4,13.6,1016.6,4847.236553584731,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,23,601.7272727272727,853,9,3.745454545454545,2.8909090909090907,89.36363636363636,67.32272727272729,23.7,25.7,19.7,1012.6363636363636,8293.002309463836,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,24,466.6666666666667,878,8,3.6999999999999997,3.0444444444444447,248.22222222222223,64.74444444444445,26.166666666666668,29.1,20.8,1006.1111111111111,7728.693273323648,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,25,424.54545454545456,814,32,2.0999999999999996,1.7363636363636366,274.72727272727275,62.780909090909105,24.05454545454545,26.7,19.2,1009.6363636363636,7830.7129771766695,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,26,158.45454545454547,272,5,4.827272727272727,3.336363636363636,237.27272727272728,73.30818181818182,25.536363636363635,28.8,19.3,1008.4545454545455,7613.070973322094,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,27,653.1818181818181,944,66,4.9,1.227272727272727,294.45454545454544,42.74545454545454,14.663636363636364,18.0,10.0,1011.3636363636364,9172.07216590828,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,28,642.3636363636364,948,44,3.3454545454545452,0.5818181818181818,314.6363636363636,38.37363636363636,10.41818181818182,13.7,4.5,1016.1818181818181,10873.901007225339,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,29,318.72727272727275,682,32,1.736363636363636,1.0818181818181818,188.27272727272728,39.684545454545464,12.6,16.0,6.3,1018.3636363636364,10646.957126786112,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,11,30,380.09090909090907,701,2,2.1363636363636362,2.7545454545454544,105.63636363636364,58.222727272727276,20.900000000000002,24.6,12.6,1016.0,8860.912058854617,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,1,41.333333333333336,128,8,2.7111111111111112,4.377777777777777,159.0,72.55555555555556,23.91111111111111,24.9,22.3,1010.8888888888889,8240.39216131007,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,2,437.8181818181818,812,24,4.200000000000001,4.2727272727272725,210.0,69.19727272727272,27.40909090909091,30.2,21.3,1010.2727272727273,7265.203712189002,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,3,310.27272727272725,727,3,4.3181818181818175,4.409090909090909,228.63636363636363,76.54545454545455,26.418181818181825,29.3,21.1,1010.5454545454545,7253.801496168406,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,4,131.8,365,4,2.0300000000000002,3.71,10.2,78.36799999999998,21.98,24.1,19.4,1012.4,7932.532649247695,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,5,706.2727272727273,977,70,4.572727272727271,0.8363636363636361,338.0,40.96363636363636,13.336363636363636,16.5,8.4,1019.1818181818181,9559.346985379969,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,6,711.4545454545455,940,47,2.054545454545455,1.1818181818181819,112.45454545454545,57.41,15.972727272727274,20.6,5.9,1022.4545454545455,9665.867570303848,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,7,647.5454545454545,904,25,2.1818181818181817,2.1363636363636362,61.63636363636363,59.69636363636364,19.863636363636367,23.5,11.6,1022.6363636363636,8961.331428326046,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,8,321.45454545454544,592,24,2.3636363636363638,2.5363636363636366,116.54545454545455,68.96363636363637,22.181818181818183,24.8,16.7,1018.3636363636364,8506.94365857775,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,9,134.4,338,7,4.5,4.3,238.6,84.41199999999999,22.759999999999998,25.7,19.8,1008.0,8584.658644330373,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,10,321.3,731,9,4.470000000000001,1.0999999999999999,292.8,61.051999999999985,14.330000000000002,16.5,10.8,1014.8,10013.534738607947,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,11,480.27272727272725,916,64,3.927272727272727,1.0,283.54545454545456,61.47363636363636,11.763636363636364,14.8,6.3,1021.1818181818181,11187.861654615703,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,12,667.9090909090909,953,38,0.9090909090909091,0.6636363636363637,104.45454545454545,49.094545454545454,15.027272727272726,20.0,4.9,1020.8181818181819,10888.60380679133,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,13,142.44444444444446,399,8,3.7222222222222223,2.644444444444444,123.66666666666667,65.27888888888889,22.066666666666666,23.4,19.6,1016.1111111111111,9413.318809057073,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,14,13.6,34,4,5.220000000000001,4.0200000000000005,152.4,84.162,22.88,25.8,19.7,1012.0,8666.17438656177,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,15,83.0,254,1,2.9166666666666665,4.166666666666667,254.33333333333334,81.67166666666667,19.916666666666668,21.6,16.5,1014.0,8939.127206094141,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,16,215.63636363636363,548,23,2.8272727272727267,1.8636363636363635,294.27272727272725,73.86,19.236363636363638,21.9,14.2,1015.3636363636364,9071.252675640768,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,17,602.5454545454545,914,53,2.0999999999999996,1.3909090909090909,317.90909090909093,65.68636363636364,15.79090909090909,19.0,9.6,1016.2727272727273,9578.650714338915,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,18,738.3636363636364,974,73,1.1818181818181819,0.6818181818181819,296.3636363636364,52.11818181818182,17.418181818181818,21.4,9.1,1015.2727272727273,9240.58543404616,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,19,298.6,794,11,2.15,2.27,144.9,56.997,20.639999999999997,24.5,12.4,1013.0,8717.58436309956,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,20,2.0,3,1,5.025,4.6,181.0,97.0525,21.725,22.5,20.5,999.75,9197.777144638736,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,21,280.3636363636364,621,34,6.845454545454545,1.7,245.36363636363637,72.23818181818181,15.681818181818182,17.2,13.1,1003.0909090909091,8883.21635993197,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,22,735.0909090909091,966,112,2.890909090909091,0.8272727272727274,305.1818181818182,65.56181818181818,12.963636363636367,16.0,7.6,1016.7272727272727,10309.391904964017,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,23,625.2727272727273,976,87,0.8727272727272727,0.7181818181818181,22.272727272727273,58.02181818181819,14.809090909090907,18.4,5.5,1020.5454545454545,10178.566651539968,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,24,452.72727272727275,749,77,1.8545454545454547,1.6181818181818182,132.9090909090909,70.67818181818183,16.927272727272726,20.7,9.0,1019.9090909090909,9475.630786712549,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,25,431.72727272727275,856,41,2.209090909090909,1.8272727272727274,38.72727272727273,74.60545454545455,19.245454545454546,22.4,12.0,1019.8181818181819,4623.693358429302,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,26,608.1818181818181,871,32,3.6909090909090905,1.7909090909090912,64.72727272727273,70.68727272727273,20.37272727272727,22.7,14.0,1020.5454545454545,4937.453974037379,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,27,227.63636363636363,647,28,4.245454545454546,3.2454545454545456,117.54545454545455,76.06272727272727,23.172727272727272,25.2,19.8,1018.3636363636364,4861.939406566735,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,28,211.0,442,4,3.436363636363637,3.7545454545454544,172.27272727272728,81.94818181818181,24.681818181818176,26.7,21.4,1016.0909090909091,4766.42094739131,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,29,162.3,577,6,1.2300000000000002,3.7199999999999998,143.7,76.44399999999999,25.520000000000003,27.9,20.3,1017.6,4781.92391987119,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,30,429.1818181818182,714,32,1.6454545454545453,3.4090909090909083,177.9090909090909,76.70636363636365,25.672727272727272,28.0,20.6,1016.8181818181819,4797.1268580320075,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2018,12,31,462.0,915,96,3.4,2.2454545454545456,153.1818181818182,72.68545454545455,24.58181818181818,27.1,19.3,1016.7272727272727,4645.797639170843,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
