Year,Month,Day,DNI Mean,DNI Max,DNI Min,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temp Max,Temp Min,Temperature,Pressure,Power Consumption,Weekday,University Name,Building Name,Square Feet,Type
2019,6,20,626.0,936,39,2.3833333333333337,1.6700000000000006,256.1333333333333,68.82400000000001,23.1,12.3,18.706666666666663,992.0,7516.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,6,21,717.8333333333334,955,58,2.5900000000000007,1.06,278.6333333333333,58.666333333333334,23.3,12.2,19.4,992.9333333333333,8504.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,6,22,756.0333333333333,962,63,2.2833333333333337,1.2466666666666661,295.7,51.04966666666667,27.2,13.0,22.09333333333333,994.4333333333333,8011.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,6,23,753.7,946,68,1.7933333333333337,1.3366666666666662,252.7,54.27366666666668,27.4,13.4,22.51666666666667,994.2,7971.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,6,24,364.9,510,18,2.8399999999999994,1.0700000000000005,260.2,62.521,22.4,12.4,18.74333333333333,991.3333333333334,8387.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,6,25,712.3666666666667,945,70,4.083333333333332,1.3633333333333328,278.93333333333334,65.33933333333331,22.3,12.7,18.773333333333337,991.0,7948.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,6,26,745.1333333333333,947,67,4.38,1.5800000000000005,267.8333333333333,69.31899999999999,19.0,12.6,16.656666666666663,996.1,8172.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,6,27,478.76666666666665,878,14,3.573333333333333,1.4666666666666666,278.8333333333333,67.91866666666667,20.3,11.6,16.966666666666665,998.9,7280.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,6,28,692.4666666666667,943,19,2.65,1.063333333333333,267.1333333333333,68.4,20.2,12.5,17.529999999999998,997.4,7869.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,6,29,622.2666666666667,923,69,3.1966666666666663,0.8000000000000004,275.1666666666667,63.32833333333335,21.2,11.1,17.676666666666666,997.5666666666667,8411.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,6,30,730.2333333333333,940,62,3.2933333333333334,1.1333333333333333,265.73333333333335,67.64100000000002,21.2,11.4,17.566666666666666,997.2333333333333,8762.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,1,699.4,952,76,3.880000000000001,1.283333333333333,272.6666666666667,68.98700000000001,21.0,11.5,17.62333333333333,996.6,7920.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,2,636.9666666666667,942,48,3.793333333333334,1.5500000000000007,279.1666666666667,69.73233333333334,20.9,12.0,17.816666666666666,994.8666666666667,8099.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,3,746.9,948,70,3.1866666666666665,1.3133333333333335,278.93333333333334,66.15833333333333,22.5,11.8,18.430000000000003,993.2,7484.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,4,663.3,925,55,2.136666666666667,1.433333333333333,261.4,65.57966666666668,23.4,11.7,19.376666666666665,993.8,8820.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,5,690.9,929,27,2.9499999999999997,1.27,259.4,66.13699999999999,22.4,11.9,18.93333333333333,996.0,7561.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,6,587.5,913,34,3.1,1.45,265.26666666666665,65.23899999999999,22.1,11.6,18.430000000000003,995.0666666666667,7573.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,7,589.8,904,8,3.6799999999999993,2.0133333333333336,264.3666666666667,72.60366666666667,19.8,12.2,16.583333333333332,993.3,7529.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,8,390.8666666666667,886,21,4.066666666666667,2.1099999999999985,264.46666666666664,76.02133333333333,18.7,12.1,16.450000000000003,995.9666666666667,8744.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,9,461.5,912,11,3.0666666666666673,2.4699999999999998,258.6666666666667,69.43900000000001,20.1,12.0,17.543333333333333,997.6333333333333,9023.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,10,588.1111111111111,945,5,2.914814814814815,2.548148148148148,269.14814814814815,67.84,23.6,13.9,20.33703703703704,998.4444444444445,8775.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,11,735.0333333333333,939,38,3.276666666666667,2.0266666666666677,269.3666666666667,69.04266666666666,23.9,13.4,20.159999999999993,997.0666666666667,8965.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,12,741.0666666666667,942,45,3.0099999999999993,1.7700000000000007,270.6,67.46333333333332,23.9,12.9,19.96666666666666,992.7,8960.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,13,710.5,955,45,3.076666666666667,1.6033333333333328,269.76666666666665,66.54366666666667,23.6,12.1,19.576666666666668,992.2,8172.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,14,727.5666666666667,939,52,3.7533333333333334,1.603333333333334,270.3,69.80199999999999,22.2,12.0,18.893333333333327,995.6,8249.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,15,748.7333333333333,944,48,3.87,2.0466666666666677,279.73333333333335,63.896333333333324,24.7,13.8,20.713333333333335,995.8666666666667,8201.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,16,706.8,933,33,3.926666666666667,2.1133333333333337,276.6666666666667,65.42966666666668,24.6,13.9,20.206666666666663,992.4333333333333,8068.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,17,719.7333333333333,935,28,1.6266666666666665,1.8566666666666662,230.43333333333334,60.205,26.8,12.7,21.59666666666667,992.5333333333333,8305.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,18,237.86666666666667,710,1,3.1733333333333333,2.5300000000000002,249.53333333333333,70.472,22.0,13.5,19.03666666666667,993.0666666666667,8156.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,19,602.0333333333333,939,12,2.713333333333334,1.8866666666666652,235.23333333333332,67.60633333333332,22.6,12.4,18.966666666666665,992.6333333333333,7900.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,20,580.5,937,8,2.6366666666666663,1.5966666666666667,242.5,66.40333333333335,22.2,12.7,18.853333333333335,993.9333333333333,7889.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,21,481.9,917,16,2.5033333333333325,1.9300000000000002,254.93333333333334,61.913666666666664,23.1,11.7,19.40666666666667,993.6333333333333,8150.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,22,715.5666666666667,938,15,2.4866666666666664,1.7033333333333336,252.13333333333333,53.79966666666665,26.1,12.7,21.34333333333333,994.2,8648.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,23,710.2,937,19,3.3833333333333324,1.9266666666666665,270.06666666666666,60.38433333333335,23.9,13.3,20.33,995.7333333333333,8035.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,24,750.9,960,17,2.1566666666666663,1.41,270.6666666666667,43.53933333333332,28.2,13.0,23.18,994.9333333333333,8061.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,25,586.6,865,7,2.8066666666666666,2.3333333333333335,257.43333333333334,48.77333333333333,25.8,14.8,21.186666666666667,993.7333333333333,8194.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,26,439.9655172413793,942,9,2.7793103448275867,1.5448275862068959,258.9310344827586,59.732413793103454,24.1,13.7,20.13448275862069,996.6206896551724,7979.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,27,732.0,943,196,1.5392857142857144,1.1357142857142857,257.92857142857144,44.62357142857143,29.4,13.6,24.28214285714285,995.8928571428571,8320.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,28,748.3214285714286,938,164,2.689285714285714,1.4321428571428572,262.7142857142857,50.57964285714286,27.7,15.6,23.41785714285714,993.1428571428571,8449.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,29,678.5,949,83,4.457142857142857,1.239285714285714,271.42857142857144,69.18642857142858,21.3,13.6,18.732142857142854,993.4642857142857,8485.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,30,629.9285714285714,949,14,3.9249999999999985,1.242857142857143,267.89285714285717,67.24857142857142,21.0,12.9,18.18928571428571,994.3214285714286,8240.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,7,31,686.7857142857143,958,20,2.342857142857143,1.1214285714285714,242.60714285714286,59.10857142857144,24.5,12.7,20.310714285714287,994.4642857142857,8564.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,1,518.5,929,14,3.5571428571428574,1.5714285714285712,261.64285714285717,69.69999999999999,21.4,13.7,18.99642857142857,996.5,8772.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,2,758.5357142857143,955,168,2.832142857142857,1.4285714285714275,272.32142857142856,61.75107142857142,25.2,14.0,21.26071428571429,997.0357142857143,8583.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,3,760.1071428571429,945,136,2.2500000000000004,1.3678571428571424,255.46428571428572,55.42642857142856,27.0,14.4,22.389285714285712,993.5357142857143,9762.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,4,695.1071428571429,954,38,3.275,1.5642857142857143,263.2857142857143,66.36607142857143,24.7,14.4,21.05714285714286,994.5357142857143,8932.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,5,248.60714285714286,827,4,2.621428571428571,1.339285714285714,259.10714285714283,62.230357142857144,22.9,13.0,19.807142857142853,995.25,8548.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,6,623.3571428571429,936,35,2.8428571428571425,1.4714285714285704,258.67857142857144,61.779285714285734,24.3,13.9,20.321428571428573,993.2142857142857,9117.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,7,649.1428571428571,951,50,4.489285714285715,1.3999999999999992,270.89285714285717,64.58928571428574,21.5,13.2,18.560714285714283,994.3571428571429,9080.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,8,661.4642857142857,940,86,4.578571428571427,1.3607142857142855,266.4642857142857,68.27571428571427,20.4,13.3,18.17857142857143,995.1428571428571,8339.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,9,516.7857142857143,913,2,3.15,2.5714285714285725,266.92857142857144,62.91285714285714,24.0,14.3,20.55,994.4285714285714,8123.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,10,593.5357142857143,883,72,3.032142857142857,2.0571428571428574,265.5357142857143,64.88714285714285,23.3,15.3,20.71428571428571,995.8928571428571,8749.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,11,734.6071428571429,942,44,2.4857142857142867,1.7071428571428577,294.60714285714283,51.33571428571429,27.7,14.0,23.124999999999993,996.4642857142857,9039.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,12,756.6428571428571,941,92,2.271428571428572,1.4035714285714287,271.7142857142857,47.58892857142856,28.5,15.1,24.210714285714282,995.0357142857143,8666.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,13,760.6428571428571,958,41,1.7285714285714282,1.1750000000000003,248.78571428571428,44.47500000000001,30.0,15.3,25.203571428571426,994.8214285714286,9516.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,14,759.75,957,71,1.625,1.1785714285714282,251.71428571428572,38.743928571428576,32.9,16.6,27.521428571428572,994.6428571428571,11091.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,15,751.1428571428571,950,50,1.7750000000000001,1.2464285714285714,228.42857142857142,38.79607142857144,32.7,17.5,27.814285714285717,992.8214285714286,10659.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,16,739.9285714285714,963,25,2.164285714285715,1.1535714285714287,251.0,43.459642857142846,29.9,16.8,24.885714285714283,990.4285714285714,10947.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,17,597.1428571428571,925,27,3.1250000000000004,1.6107142857142853,243.57142857142858,69.06964285714285,23.3,14.9,20.089285714285715,990.0714285714286,10381.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,18,620.1071428571429,942,7,2.7928571428571423,1.4035714285714282,236.5,66.78892857142858,23.4,14.3,19.985714285714288,992.0357142857143,10550.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,19,313.75,878,3,3.1041666666666665,1.4541666666666664,251.75,63.845,22.4,15.1,19.708333333333336,995.1666666666666,10252.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,20,526.8461538461538,946,3,3.588461538461538,1.25,270.11538461538464,60.97346153846154,22.7,14.7,20.01923076923077,996.3076923076923,9646.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,21,645.4285714285714,910,9,2.978571428571428,2.3464285714285715,274.7857142857143,56.85714285714285,27.7,14.4,22.914285714285718,994.0,10647.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,22,646.2142857142857,915,7,2.414285714285714,2.0142857142857142,291.75,53.00678571428572,30.3,17.1,25.482142857142858,988.2857142857143,9919.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,23,497.0,908,12,2.4759999999999995,1.9760000000000002,232.44,60.1108,26.3,15.0,22.344,989.44,9041.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,24,537.2307692307693,894,1,2.6692307692307695,2.2038461538461545,254.46153846153845,54.653846153846175,25.1,14.5,21.676923076923075,993.7307692307693,9790.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,25,698.7307692307693,942,3,2.5000000000000004,1.8000000000000007,251.42307692307693,48.944615384615375,27.3,15.9,23.52307692307692,995.1538461538462,8545.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,26,666.1481481481482,942,1,2.262962962962963,1.3185185185185186,259.22222222222223,43.820740740740746,29.6,14.8,24.48518518518519,992.2222222222222,7944.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,27,576.5925925925926,909,11,2.6259259259259258,2.396296296296296,250.96296296296296,46.68074074074073,27.5,14.9,23.262962962962963,990.5555555555555,7612.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,28,142.84,403,3,3.4320000000000004,3.2319999999999998,256.28,63.21,23.8,15.5,21.06,993.92,7780.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,29,582.074074074074,939,4,3.3777777777777778,1.766666666666666,259.5925925925926,66.26999999999998,24.0,16.2,21.2037037037037,997.5185185185185,7080.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,30,683.4074074074074,950,18,2.733333333333334,1.1481481481481484,265.962962962963,61.30333333333333,26.2,14.6,21.951851851851856,996.3703703703703,7534.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,8,31,742.1923076923077,956,27,2.526923076923077,1.1884615384615385,260.5769230769231,51.0373076923077,28.7,15.5,24.369230769230775,993.4615384615385,8035.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,1,771.9230769230769,948,123,2.6538461538461537,1.7846153846153843,276.96153846153845,47.39192307692307,28.5,16.7,24.696153846153837,993.5,8446.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,2,747.4230769230769,919,82,3.276923076923077,2.0884615384615386,268.34615384615387,61.13884615384615,26.1,16.5,22.269230769230766,994.5384615384615,8932.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,3,725.1153846153846,960,96,3.3461538461538467,1.6153846153846154,272.96153846153845,59.31000000000001,25.2,15.0,21.80384615384616,994.5769230769231,9046.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,4,652.6923076923077,891,52,2.850000000000001,2.5999999999999996,268.5769230769231,58.30576923076924,25.9,15.2,22.111538461538455,992.1923076923077,9174.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,5,646.2692307692307,933,5,3.6653846153846157,2.046153846153846,270.1923076923077,63.47153846153845,23.3,15.1,20.40769230769231,995.8846153846154,10518.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,6,630.3461538461538,958,47,3.0346153846153845,1.1307692307692312,265.96153846153845,64.13115384615385,23.9,14.3,20.492307692307694,998.1923076923077,11287.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,7,233.43478260869566,721,9,4.9739130434782615,1.586956521739131,270.82608695652175,73.48782608695653,20.9,16.1,18.830434782608698,996.695652173913,11027.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,8,744.9615384615385,943,40,3.284615384615385,1.546153846153846,288.38461538461536,58.70000000000001,24.3,13.8,20.784615384615385,995.5,9653.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,9,709.3461538461538,925,18,3.746153846153846,1.6384615384615384,284.46153846153845,60.6703846153846,24.7,14.2,20.830769230769228,993.3846153846154,7359.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,10,714.0384615384615,928,14,2.896153846153846,1.6615384615384623,280.38461538461536,58.86692307692307,23.7,13.9,20.457692307692312,992.7692307692307,8551.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,11,718.9615384615385,932,18,1.7346153846153844,1.6115384615384618,204.96153846153845,47.169230769230765,27.4,14.3,23.423076923076923,997.0384615384615,8931.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,12,760.04,940,137,0.8999999999999999,1.4239999999999997,161.12,38.01639999999999,32.0,15.5,26.719999999999995,996.52,8280.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,13,757.8,948,128,1.344,1.0480000000000003,196.4,27.917199999999998,33.2,17.6,28.164,995.16,7631.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,14,787.04,966,137,2.492,0.9559999999999998,264.2,48.1216,28.0,16.2,23.916,993.56,8711.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,15,654.08,952,108,4.048000000000001,1.372,267.12,70.76759999999999,21.5,14.5,19.096,992.04,9354.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,16,631.7916666666666,882,2,3.3125,1.879166666666667,283.0416666666667,62.84,21.8,16.0,19.266666666666666,994.5416666666666,10929.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,17,764.32,953,105,2.2239999999999998,1.352,283.84,51.50800000000001,23.9,12.9,20.428,997.04,10577.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,18,264.5833333333333,760,2,3.3375,2.1083333333333334,274.6666666666667,67.96708333333332,21.7,16.4,19.887500000000003,994.2916666666666,10468.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,19,760.48,965,97,1.8160000000000003,1.524,302.64,51.78159999999999,24.0,13.0,20.843999999999998,994.2,10131.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,20,728.32,930,60,2.12,1.8479999999999996,215.8,41.8192,26.4,15.0,23.035999999999998,994.12,10165.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,21,760.08,956,99,1.8440000000000003,1.4959999999999996,200.88,38.2376,28.3,15.9,24.284000000000002,993.56,9464.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,22,476.16,867,17,2.3400000000000003,1.9360000000000006,267.12,55.283999999999985,24.6,14.4,21.528,993.28,10367.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,23,726.24,935,53,2.1199999999999997,1.564,203.72,45.95080000000001,28.4,14.0,23.868000000000002,994.64,10100.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,24,742.24,944,59,1.82,1.8039999999999998,192.04,29.196399999999997,32.8,18.4,27.68,994.64,10792.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,25,675.8,925,47,1.3400000000000003,2.071999999999999,121.0,38.8272,34.7,21.5,29.031999999999996,988.12,10090.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,26,691.56,917,31,3.1319999999999992,2.268000000000001,221.44,63.630400000000016,25.6,16.8,22.635999999999996,992.8,10540.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,27,73.85,505,1,4.0,1.905,260.65,69.30850000000001,20.0,12.9,17.805,992.05,10910.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,28,698.92,937,14,4.852000000000001,1.0520000000000003,302.56,52.9252,20.8,11.8,17.623999999999995,987.8,11227.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,29,647.44,929,10,3.4360000000000004,1.2639999999999996,274.92,58.4424,18.6,9.6,15.968000000000002,993.52,8683.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,9,30,702.08,941,13,2.772,1.1079999999999997,292.12,53.633600000000015,18.3,9.7,15.660000000000002,995.52,9513.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,1,762.25,961,18,1.941666666666667,0.9249999999999998,319.5,45.03000000000001,20.6,8.8,17.23333333333333,995.0416666666666,10990.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,2,768.9166666666666,959,23,1.3208333333333333,1.0,226.75,43.085,22.9,10.0,18.958333333333336,996.375,10602.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,3,748.5416666666666,940,22,3.6666666666666656,1.1666666666666667,279.0833333333333,61.887499999999996,20.1,10.5,17.041666666666664,995.4583333333334,9208.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,4,768.0416666666666,965,22,2.345833333333333,0.9458333333333337,212.66666666666666,44.22666666666666,22.2,9.0,18.254166666666663,1000.25,8126.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,5,791.5217391304348,963,218,1.5521739130434782,1.1913043478260867,269.0869565217391,32.39739130434782,25.5,12.9,21.434782608695652,999.1304347826087,8296.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,6,693.0,943,21,1.2956521739130435,1.217391304347826,116.6086956521739,28.50521739130435,29.0,13.6,23.743478260869566,996.7391304347826,8315.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,7,764.5217391304348,946,195,1.2347826086956522,1.1434782608695655,171.04347826086956,31.383043478260866,28.7,15.5,23.921739130434784,994.9565217391304,8083.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,8,565.9565217391304,929,133,1.660869565217391,1.0521739130434782,258.17391304347825,52.33043478260867,23.1,13.9,20.50434782608696,991.4782608695652,8211.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,9,819.4782608695652,994,184,3.421739130434782,0.3695652173913043,337.9130434782609,30.91173913043478,21.5,11.2,18.33478260869565,993.695652173913,8669.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,10,761.8695652173913,984,37,2.71304347826087,0.28695652173913044,40.78260869565217,19.850434782608694,23.6,10.7,19.36956521739131,995.3478260869565,9652.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,11,672.4782608695652,886,67,1.4478260869565218,0.5695652173913043,119.73913043478261,20.413478260869564,25.8,11.6,20.900000000000006,996.0,9097.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,12,711.1739130434783,931,40,1.1173913043478259,0.508695652173913,156.08695652173913,26.385652173913044,25.5,11.3,20.465217391304346,992.6086956521739,10263.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,13,714.2608695652174,936,48,1.5869565217391308,0.7173913043478259,255.7391304347826,42.204347826086966,22.3,11.4,18.582608695652173,991.1739130434783,10498.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,14,725.4782608695652,948,86,1.2913043478260868,0.7086956521739127,230.91304347826087,49.948260869565225,22.2,10.5,18.0695652173913,994.4782608695652,10939.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,15,543.7,935,10,1.4849999999999999,0.8000000000000002,258.9,46.76900000000001,21.6,9.6,18.095,997.5,11277.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,16,206.56521739130434,418,3,2.252173913043478,1.4130434782608698,271.3478260869565,72.9404347826087,17.4,10.5,15.230434782608699,995.0869565217391,11584.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,17,693.1304347826087,941,4,4.030434782608696,1.2478260869565212,299.8695652173913,58.02478260869565,19.9,11.4,17.156521739130433,994.5652173913044,10546.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,18,579.8260869565217,886,27,3.0652173913043472,1.817391304347826,279.6521739130435,71.46652173913044,19.2,10.8,16.47391304347826,998.0434782608696,9931.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,19,240.82608695652175,827,3,2.7304347826086954,2.117391304347826,273.0869565217391,78.17391304347825,19.7,11.1,16.913043478260867,998.4782608695652,8661.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,20,713.5217391304348,916,21,2.534782608695652,2.2608695652173902,307.17391304347825,46.089130434782604,22.7,11.0,19.008695652173913,999.7826086956521,9139.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,21,745.0869565217391,964,27,2.6608695652173906,1.182608695652174,341.9130434782609,40.28478260869564,26.3,12.5,21.886956521739133,1000.304347826087,9687.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,22,760.7272727272727,942,116,2.109090909090909,1.1863636363636365,153.63636363636363,31.250454545454545,27.9,15.4,23.545454545454547,1000.8181818181819,7941.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,23,743.2272727272727,925,101,2.327272727272728,1.4772727272727266,282.8636363636364,39.179545454545455,27.1,15.6,23.309090909090912,995.8636363636364,8131.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,24,700.9090909090909,930,81,2.3954545454545455,1.1318181818181816,67.77272727272727,21.81045454545455,30.3,15.6,25.24090909090909,996.9090909090909,7567.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,25,713.7727272727273,914,78,1.5454545454545452,0.8999999999999999,156.0,23.47863636363636,29.4,15.4,24.45,998.4545454545455,8231.0,1,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,26,585.5909090909091,916,32,1.5318181818181815,0.95,158.36363636363637,37.88863636363636,26.9,13.8,22.209090909090904,990.6818181818181,8743.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,27,764.7272727272727,956,76,6.340909090909093,0.2999999999999999,21.363636363636363,24.84909090909091,20.1,11.6,17.02272727272727,993.0909090909091,9407.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,28,728.1818181818181,963,28,1.4227272727272726,0.49999999999999994,151.3181818181818,22.050454545454542,19.8,7.9,16.068181818181817,997.1818181818181,7610.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
2019,10,29,715.2272727272727,930,34,2.7772727272727282,0.7727272727272727,26.227272727272727,34.37727272727273,19.8,7.9,15.959090909090905,993.9545454545455,8034.0,0,"University of California, Berkeley",Barker Hall,88161,Laboratory
