Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units
NSRDB,1033612,-,-,-,28.53,-81.38,0,31,-5,w/m2,w/m2
Year,Month,Day,Hour,Minute,DNI,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2019,4,8,2,30,0,2.2,3.1,129,93.88,22.3,1016
2019,4,8,3,30,0,1.9,3.1,132,97.08,21.9,1016
2019,4,8,4,30,0,1.7,3,133,99.79,21.4,1016
2019,4,8,5,30,0,1.6,3,132,100,21,1015
2019,4,8,6,30,0,1.4,3.1,131,100,20.7,1015
2019,4,8,7,30,0,1.3,3.1,130,100,20.5,1015
2019,4,8,8,30,0,1.2,3.2,130,100,20.2,1015
2019,4,8,9,30,0,1.2,3.2,130,100,19.8,1015
2019,4,8,10,30,0,1.4,3.2,132,100,20,1015
2019,4,8,11,30,177,2.4,3.2,136,95.86,21.9,1015
2019,4,8,12,30,569,3.6,3.2,145,83.09,24.6,1015
2019,4,8,13,30,746,4.2,3.2,154,70.45,26.6,1015
2019,4,8,14,30,833,4.2,3.3,159,61.59,28.2,1015
2019,4,8,15,30,877,4.2,3.4,162,55.66,29.5,1014
2019,4,8,16,30,555,4.2,3.6,165,52.37,30.3,1013
2019,4,8,17,30,664,4.1,3.8,168,51.63,30.4,1013
2019,4,8,18,30,744,4,3.9,171,52.27,30,1012
2019,4,8,19,30,608,3.9,4,172,53.5,29.6,1011
2019,4,8,20,30,336,3.7,4,172,54.46,29.3,1011
2019,4,8,21,30,117,3,4.1,171,58.83,28.2,1011
2019,4,8,22,30,16,2.1,4.1,169,67.68,26.6,1011
2019,4,8,23,30,4,1.6,4.1,168,74.02,25.6,1011
2019,4,9,0,30,0,1.3,4.1,184,83.54,23.7,1012
2019,4,9,1,30,0,1.1,4.1,194,88.42,23,1012
2019,4,9,2,30,0,1,4,201,91.73,22.6,1012
2019,4,9,3,30,0,1,4.1,201,93.84,22.2,1012
2019,4,9,4,30,0,1.1,4.1,195,94.73,21.9,1011
2019,4,9,5,30,0,1.4,4.2,186,95.72,21.6,1010
2019,4,9,6,30,0,1.6,4.1,179,96.33,21.4,1010
2019,4,9,7,30,0,1.8,4,177,96.89,21.2,1009
2019,4,9,8,30,0,1.8,3.9,178,97.69,21,1009
2019,4,9,9,30,0,1.8,3.9,179,98.97,20.8,1009
2019,4,9,10,30,0,1.9,3.9,184,99.41,20.8,1009
2019,4,9,11,30,4,2.4,3.8,188,96.86,21.4,1009
2019,4,9,12,30,0,3,3.8,188,94.15,22.4,1009
2019,4,9,13,30,59,3.7,3.8,190,90.59,23.6,1009
2019,4,9,14,30,284,4.5,3.9,194,83.29,25.1,1008
2019,4,9,15,30,197,4.8,4,196,74.58,26.4,1007
2019,4,9,16,30,799,5,4.2,199,68.3,27.3,1006
2019,4,9,17,30,173,5.2,4.3,203,66.29,27.7,1006
2019,4,9,18,30,63,5.5,4.4,208,66.88,27.6,1005
2019,4,9,19,30,9,5.8,4.4,212,68.24,27.2,1004
2019,4,9,20,30,7,5.9,4.4,218,69.69,26.5,1004
2019,4,9,21,30,1,5.4,4.2,223,71.88,25.6,1004
2019,4,9,22,30,0,4.5,4,226,76.35,24.6,1004
2019,4,9,23,30,3,4,4,228,79.91,24,1005
2019,4,10,0,30,0,3.1,3.8,230,86.73,22.8,1005
2019,4,10,1,30,0,2.7,3.7,232,91,22.2,1005
2019,4,10,2,30,0,2.6,3.7,234,94.6,21.7,1005
2019,4,10,3,30,0,2.4,3.7,237,97.56,21.2,1005
2019,4,10,4,30,0,2.1,3.7,242,99.36,20.8,1005
2019,4,10,5,30,0,1.8,3.6,247,100,20.3,1005
2019,4,10,6,30,0,1.6,3.4,251,100,19.7,1005
2019,4,10,7,30,0,1.4,3.1,256,100,19.1,1004
2019,4,10,8,30,0,1.2,2.9,260,100,18.6,1004
2019,4,10,9,30,0,1.1,2.7,260,100,18.2,1005
2019,4,10,10,30,0,1.1,2.7,255,100,18.4,1005
2019,4,10,11,30,209,1.6,2.8,248,93.49,19.7,1005
2019,4,10,12,30,598,2.3,2.8,245,83.42,22,1006
2019,4,10,13,30,45,2.7,3,243,69.28,24.2,1006
2019,4,10,14,30,671,2.7,3.1,244,60.31,25.7,1006
2019,4,10,15,30,786,2.7,3.2,250,56.03,26.9,1005
2019,4,10,16,30,447,2.5,3.2,260,53.75,27.9,1005
2019,4,10,17,30,34,2.4,3.2,272,51.39,28.7,1004
2019,4,10,18,30,467,2.3,3.2,287,49.79,29.1,1003
2019,4,10,19,30,756,2.2,3.2,304,49.66,29,1003
2019,4,10,20,30,835,2,3.2,328,50.52,28.6,1003
2019,4,10,21,30,167,1.9,3.3,178,53.39,27.6,1003
2019,4,10,22,30,0,1.8,3.3,30,59,26,1004
2019,4,10,23,30,157,1.7,3.3,46,65.71,25,1004
2019,4,11,0,30,0,2.5,3.2,64,78.24,22.7,1006
2019,4,11,1,30,0,2.3,3.1,68,87.17,21.5,1006
2019,4,11,2,30,0,1.7,2.9,69,94.86,20.5,1007
2019,4,11,3,30,0,1.3,2.8,67,98.84,19.8,1007
2019,4,11,4,30,0,1.2,2.6,64,100,19.2,1007
2019,4,11,5,30,0,1.1,2.6,59,100,18.7,1007
2019,4,11,6,30,0,1.1,2.6,54,100,18.3,1007
2019,4,11,7,30,0,1.2,2.5,50,100,17.9,1007
2019,4,11,8,30,0,1.2,2.5,49,100,17.7,1007
2019,4,11,9,30,0,1.1,2.5,50,100,17.4,1007
2019,4,11,10,30,0,1.1,2.4,54,100,17.8,1008
2019,4,11,11,30,294,1.6,2.4,60,91.22,20.1,1008
2019,4,11,12,30,661,2.1,2.4,75,76.28,23.3,1009
2019,4,11,13,30,809,2.1,2.4,90,62.46,25.7,1009
2019,4,11,14,30,884,2,2.4,97,53.47,27.5,1009
2019,4,11,15,30,897,2.1,2.5,98,48.31,29,1009
2019,4,11,16,30,914,2.3,2.6,95,45.23,30.1,1009
2019,4,11,17,30,492,2.6,2.6,91,43.9,30.7,1008
2019,4,11,18,30,151,2.9,2.7,87,43.66,30.9,1007
2019,4,11,19,30,89,3.2,2.8,86,45.03,30.5,1007
2019,4,11,20,30,182,3.6,2.9,87,47.98,29.6,1007
2019,4,11,21,30,555,3.8,2.9,89,51.94,28.4,1008
2019,4,11,22,30,477,3.6,2.9,91,58.37,26.6,1008
2019,4,11,23,30,179,3.3,2.9,92,63.55,25.6,1008
2019,4,12,0,30,0,2.4,2.8,96,75.65,23.3,1009
2019,4,12,1,30,0,1.8,2.8,100,83.29,22.4,1010
2019,4,12,2,30,0,1.4,2.8,105,90.12,21.7,1010
2019,4,12,3,30,0,1.2,2.9,112,95.43,21.2,1010
2019,4,12,4,30,0,1.1,2.9,121,99.76,20.8,1010
2019,4,12,5,30,0,1.1,2.9,129,100,20.5,1010
2019,4,12,6,30,0,1.3,3,135,100,20.2,1010
2019,4,12,7,30,0,1.7,3,137,100,20.2,1010
2019,4,12,8,30,0,2.1,2.9,136,100,20.3,1010
2019,4,12,9,30,0,2.2,2.9,135,100,20.3,1010
2019,4,12,10,30,0,2.4,2.8,136,100,20.6,1011
2019,4,12,11,30,236,3,2.8,139,94.15,22.2,1011
2019,4,12,12,30,602,3.6,2.8,147,82.64,24.8,1012
2019,4,12,13,30,764,3.7,2.8,154,66.82,27.4,1012
2019,4,12,14,30,842,3.3,2.8,156,56.64,29.2,1013
2019,4,12,15,30,879,2.9,2.9,152,50.31,30.5,1013
2019,4,12,16,30,680,2.8,2.9,145,45.74,31.5,1012
2019,4,12,17,30,656,2.9,2.9,137,43.01,32.1,1011
2019,4,12,18,30,850,2.8,3,132,42.19,32.2,1011
2019,4,12,19,30,821,2.6,3.1,126,42.6,31.9,1010
2019,4,12,20,30,361,2.7,3.2,116,44.57,31,1010
2019,4,12,21,30,603,3,3.3,106,48.32,29.7,1010
2019,4,12,22,30,290,3.5,3.4,101,56.47,27.9,1011
2019,4,12,23,30,86,3.9,3.4,100,64.6,26.8,1011
2019,4,13,0,30,0,3.5,3.5,105,76.92,24.8,1012
2019,4,13,1,30,0,3.4,3.5,112,83.71,24.1,1013
2019,4,13,2,30,0,3.3,3.5,121,87.06,23.7,1013
2019,4,13,3,30,0,3,3.4,126,90.98,23.2,1013
2019,4,13,4,30,0,2.9,3.2,129,94.88,22.7,1012
2019,4,13,5,30,0,2.7,3.1,132,97.91,22.3,1012
2019,4,13,6,30,0,2.2,3.1,135,100,21.8,1012
2019,4,13,7,30,0,2,3,136,100,21.3,1012
2019,4,13,8,30,0,1.8,2.9,138,100,21,1012
2019,4,13,9,30,0,1.7,2.9,140,100,20.8,1012
2019,4,13,10,30,0,2,2.8,141,100,21.1,1012
2019,4,13,11,30,134,2.7,2.8,143,96.49,22.5,1013
2019,4,13,12,30,331,3.5,2.8,147,87.37,24.4,1013
2019,4,13,13,30,668,3.8,2.8,152,74.36,26.6,1013
2019,4,13,14,30,502,3.8,2.8,153,61.77,28.9,1013
2019,4,13,15,30,878,3.7,2.7,149,51.65,30.7,1013
2019,4,13,16,30,634,3.6,2.7,142,45.64,31.9,1012
2019,4,13,17,30,432,3.4,2.8,137,43.48,32.3,1011
2019,4,13,18,30,736,3,2.8,131,42.27,32.3,1011
2019,4,13,19,30,818,2.8,3,123,40.91,32.4,1010
2019,4,13,20,30,372,3,3.1,114,41.81,31.8,1010
2019,4,13,21,30,185,3.5,3.2,110,45.09,30.4,1010
2019,4,13,22,30,264,3.9,3.4,109,53.23,28.4,1010
2019,4,13,23,30,106,4.1,3.5,109,60.92,27.4,1010
2019,4,14,0,30,0,4.1,3.6,117,76.21,25,1011
2019,4,14,1,30,0,3.9,3.7,123,85.11,24.2,1011
2019,4,14,2,30,0,3.9,3.8,132,90.99,23.7,1011
2019,4,14,3,30,0,3.9,3.8,139,93.63,23.5,1011
2019,4,14,4,30,0,3.9,3.7,145,93.86,23.4,1011
2019,4,14,5,30,0,3.6,3.6,150,95.18,23.1,1010
2019,4,14,6,30,0,3.2,3.6,154,97.42,22.7,1010
2019,4,14,7,30,0,2.8,3.5,155,99.78,22.3,1010
2019,4,14,8,30,0,2.5,3.5,155,100,22.1,1010
2019,4,14,9,30,0,2.5,3.5,156,100,22,1010
2019,4,14,10,30,0,2.8,3.5,159,99.54,22.4,1010
2019,4,14,11,30,0,3.3,3.6,161,94.39,23.5,1011
2019,4,14,12,30,174,4.1,3.6,166,87.47,25.2,1011
2019,4,14,13,30,44,4.9,3.6,174,76.94,27.4,1011
2019,4,14,14,30,78,5.4,3.7,180,64.53,29.7,1010
2019,4,14,15,30,178,5.5,3.8,183,55.97,31.3,1010
2019,4,14,16,30,198,5.6,4,185,52.04,32.3,1009
2019,4,14,17,30,5,5.6,4.2,188,50.87,32.8,1008
2019,4,14,18,30,65,5.7,4.3,192,50.14,33,1007
2019,4,14,19,30,72,5.7,4.2,197,50.02,32.8,1006
2019,4,14,20,30,53,5.6,4,204,51.73,32.2,1006
2019,4,14,21,30,443,5.2,3.7,213,53.46,31.2,1006
2019,4,14,22,30,143,4.4,3.6,221,56.38,29.5,1007
2019,4,14,23,30,29,3.8,3.5,225,58.35,28.4,1007
2019,4,15,0,30,0,3,3.7,226,66.35,25.9,1009
2019,4,15,1,30,0,2.8,3.9,216,70.63,24.8,1009
2019,4,15,2,30,0,3.1,4.2,205,74.86,24.1,1009
2019,4,15,3,30,0,3.5,4.2,201,80.3,23.6,1009
2019,4,15,4,30,0,3.6,4.1,206,87.07,23.1,1008
2019,4,15,5,30,0,4,4,219,92.25,22.9,1008
2019,4,15,6,30,0,4.3,3.8,241,96.58,22.7,1008
2019,4,15,7,30,0,4.5,3.4,269,100,21.9,1009
2019,4,15,8,30,0,4.7,2.8,293,100,20.1,1010
2019,4,15,9,30,0,4.1,2.1,304,96.78,18.1,1010
2019,4,15,10,30,0,3.2,1.6,305,91.52,17.2,1011
2019,4,15,11,30,265,3.5,1.2,304,85.53,17.9,1012
2019,4,15,12,30,662,4.3,1,305,72.69,19.7,1012
2019,4,15,13,30,696,4.6,0.9,305,58.57,21.5,1013
2019,4,15,14,30,904,4.5,0.8,304,48.1,23.3,1013
2019,4,15,15,30,973,4.5,0.8,301,40.95,25,1013
2019,4,15,16,30,995,4.6,0.8,297,35.92,26.4,1013
2019,4,15,17,30,1002,4.5,0.8,296,31.83,27.5,1013
2019,4,15,18,30,995,4.2,0.8,298,29.1,28.2,1012
2019,4,15,19,30,972,4,0.8,303,27.43,28.4,1011
2019,4,15,20,30,925,3.9,0.9,311,27.19,27.9,1011
2019,4,15,21,30,847,3.5,0.9,319,28.39,26.8,1012
2019,4,15,22,30,692,2.5,0.9,326,34.3,24.4,1013
2019,4,15,23,30,267,1.7,0.9,330,41.86,22.7,1013
2019,4,16,0,30,0,1.7,0.8,335,49.33,19.4,1014
2019,4,16,1,30,0,1.8,0.8,338,53.48,18.4,1015
2019,4,16,2,30,0,2,0.8,341,58.47,17.4,1016
2019,4,16,3,30,0,2.1,0.8,345,63.43,16.4,1016
2019,4,16,4,30,0,2.1,0.8,350,67.49,15.5,1016
2019,4,16,5,30,0,2,0.8,354,70.66,14.8,1016
2019,4,16,6,30,0,1.9,0.9,357,74.25,14.1,1016
2019,4,16,7,30,0,1.8,0.9,179,78.13,13.5,1017
2019,4,16,8,30,0,1.7,0.9,2,81.91,13,1017
2019,4,16,9,30,0,1.7,1,4,86.18,12.6,1017
2019,4,16,10,30,0,1.9,1,7,87.06,13,1017
2019,4,16,11,30,331,2.4,1,11,77.98,15.4,1018
2019,4,16,12,30,679,2.8,1.1,27,62.82,19.3,1018
2019,4,16,13,30,825,2.6,1.1,48,46.58,22.8,1019
2019,4,16,14,30,897,2.3,1.2,59,40.23,24.9,1019
2019,4,16,15,30,931,2.1,1.2,60,36.56,26.6,1018
2019,4,16,16,30,941,2.2,1.3,57,33.99,28,1018
2019,4,16,17,30,938,2.5,1.3,55,32.61,28.9,1017
2019,4,16,18,30,920,3,1.4,56,32.15,29.3,1016
2019,4,16,19,30,884,3.3,1.4,59,33.12,29.1,1016
2019,4,16,20,30,828,3.6,1.5,60,35.47,28.3,1016
2019,4,16,21,30,737,3.8,1.6,62,39.36,26.9,1016
2019,4,16,22,30,574,3.6,1.6,65,47.26,24.6,1016
2019,4,16,23,30,194,3.3,1.6,67,54.72,23.3,1017
2019,4,17,0,30,0,2.2,1.5,74,68.92,20.5,1017
2019,4,17,1,30,0,1.7,1.5,77,76.58,19.5,1017
2019,4,17,2,30,0,1.4,1.5,79,82.66,18.7,1017
2019,4,17,3,30,0,1.2,1.5,81,85.07,18.3,1017
2019,4,17,4,30,0,1.2,1.5,85,86.3,17.9,1017
2019,4,17,5,30,0,1.1,1.5,90,86.42,17.7,1016
2019,4,17,6,30,0,1.1,1.5,93,86.28,17.6,1016
2019,4,17,7,30,0,1.1,1.5,94,85.7,17.6,1016
2019,4,17,8,30,0,1.1,1.6,93,85.22,17.6,1016
2019,4,17,9,30,0,1.1,1.6,92,84.7,17.7,1016
2019,4,17,10,30,0,1,1.7,93,82.55,18.2,1016
2019,4,17,11,30,284,1.3,1.7,97,76.07,20.1,1016
2019,4,17,12,30,626,2.1,1.8,104,64.88,22.9,1016
2019,4,17,13,30,678,2.6,1.8,106,55.26,25.2,1016
2019,4,17,14,30,271,3,1.9,102,50.19,26.9,1016
2019,4,17,15,30,230,3.3,2,98,46.95,28.3,1016
2019,4,17,16,30,319,3.8,2,95,45,29.2,1016
2019,4,17,17,30,172,4.4,2,95,43.93,29.5,1015
2019,4,17,18,30,268,4.6,1.9,96,43.75,29.3,1014
2019,4,17,19,30,423,4.5,1.9,97,45.24,28.7,1014
2019,4,17,20,30,339,4.4,1.9,99,47.99,27.9,1013
2019,4,17,21,30,443,4.1,1.9,102,52.04,26.6,1013
2019,4,17,22,30,471,3.4,1.9,104,57,25,1013
2019,4,17,23,30,176,2.9,1.9,105,61.31,24,1014
2019,4,18,0,30,0,2.4,1.8,112,69.93,22.2,1014
2019,4,18,1,30,0,2.3,1.7,117,74.48,21.4,1014
2019,4,18,2,30,0,2.1,1.7,122,78.77,20.6,1014
2019,4,18,3,30,0,1.9,1.7,125,81.27,20,1014
2019,4,18,4,30,0,1.7,1.7,126,83,19.4,1014
2019,4,18,5,30,0,1.6,1.6,126,84.29,18.9,1013
2019,4,18,6,30,0,1.5,1.6,126,85.11,18.5,1013
2019,4,18,7,30,0,1.6,1.6,130,85.34,18.2,1012
2019,4,18,8,30,0,1.6,1.6,135,86,17.9,1012
2019,4,18,9,30,0,1.6,1.5,140,87.5,17.6,1012
2019,4,18,10,30,0,1.6,1.5,144,85.47,18.1,1012
2019,4,18,11,30,331,2.4,1.6,148,77.02,20.4,1013
2019,4,18,12,30,669,3.5,1.6,153,65.3,23.7,1013
2019,4,18,13,30,811,4.2,1.8,159,53,26.4,1013
2019,4,18,14,30,630,4.5,2,164,47.94,28.4,1013
2019,4,18,15,30,615,4.6,2.2,166,45.5,30.1,1012
2019,4,18,16,30,768,4.5,2.5,166,43.91,31.5,1011
2019,4,18,17,30,891,4.3,2.7,167,43.03,32.3,1011
2019,4,18,18,30,859,4,3,166,41.75,32.8,1010
2019,4,18,19,30,793,3.8,3.2,161,42.01,32.8,1009
2019,4,18,20,30,798,3.7,3.4,153,44.09,32.2,1008
2019,4,18,21,30,609,3.9,3.6,143,48.62,30.9,1008
2019,4,18,22,30,322,4.1,3.7,133,56.45,29,1008
2019,4,18,23,30,70,4.1,3.8,129,63.6,27.9,1009
2019,4,19,0,30,0,4.3,3.9,132,76.71,25.5,1009
2019,4,19,1,30,0,4.1,3.9,139,83.09,24.7,1010
2019,4,19,2,30,0,4,3.9,148,87.75,24.2,1010
2019,4,19,3,30,0,4,3.9,156,90.31,23.9,1009
2019,4,19,4,30,0,4.1,3.6,161,92.3,23.6,1009
2019,4,19,5,30,0,4,3.2,163,95,23.2,1009
2019,4,19,6,30,0,3.8,3,163,98.07,22.8,1008
2019,4,19,7,30,0,3.8,3,165,99.19,22.7,1008
2019,4,19,8,30,0,4,3.2,167,99.85,22.6,1008
2019,4,19,9,30,0,4.2,3.4,168,99.06,22.6,1008
2019,4,19,10,30,0,4.4,3.5,166,98.36,22.6,1008
2019,4,19,11,30,231,5.1,3.6,166,93.07,23.5,1007
2019,4,19,12,30,105,6.4,3.6,172,83.36,25.6,1007
2019,4,19,13,30,243,7.3,3.5,180,71.5,27.6,1007
2019,4,19,14,30,372,7.3,3.6,186,64.38,28.7,1006
2019,4,19,15,30,205,7.4,3.6,191,58.92,29.4,1006
2019,4,19,16,30,54,7.6,3.8,196,54.41,29.8,1005
2019,4,19,17,30,14,7.9,4,201,51.54,29.9,1005
2019,4,19,18,30,14,7.9,4.1,205,51.74,29.4,1004
2019,4,19,19,30,1,7.7,4.1,206,55.46,28.4,1004
2019,4,19,20,30,0,7.2,4.2,207,61.86,27,1003
2019,4,19,21,30,0,6.5,4.5,211,72.82,25.3,1004
2019,4,19,22,30,0,5.8,4.5,226,87.16,23.6,1004
2019,4,19,23,30,2,5.4,4.4,237,93.35,22.7,1005
2019,4,20,0,30,0,4.7,3.4,260,99.03,20,1007
2019,4,20,1,30,0,3.9,2.8,262,90.88,18.5,1008
2019,4,20,2,30,0,3.2,2.2,259,87.36,17.5,1008
2019,4,20,3,30,0,3.2,1.8,259,85.83,16.7,1008
2019,4,20,4,30,0,3.5,1.6,263,82.93,16.1,1009
2019,4,20,5,30,0,3.5,1.5,267,80.25,15.7,1009
2019,4,20,6,30,0,3.3,1.4,269,79.94,15.4,1009
2019,4,20,7,30,0,3.3,1.4,270,80.07,15.2,1009
2019,4,20,8,30,0,3.2,1.4,268,80.17,15.1,1008
2019,4,20,9,30,0,3.2,1.4,267,80.84,15,1009
2019,4,20,10,30,0,3.3,1.5,266,79.69,15.3,1009
2019,4,20,11,30,294,3.9,1.5,269,72.96,16.9,1010
2019,4,20,12,30,632,5,1.6,271,62.17,19.2,1011
2019,4,20,13,30,781,5.9,1.6,271,53.05,20.9,1011
2019,4,20,14,30,403,6.3,1.6,268,48.54,22.2,1011
2019,4,20,15,30,771,6.6,1.6,268,44.46,23.4,1011
2019,4,20,16,30,940,6.7,1.5,269,41.11,24.2,1011
2019,4,20,17,30,952,6.7,1.4,269,38.84,24.5,1010
2019,4,20,18,30,949,6.5,1.3,271,38.14,24.2,1010
2019,4,20,19,30,931,6.2,1.3,272,37.84,23.7,1010
2019,4,20,20,30,893,5.8,1.2,272,38.19,22.9,1010
2019,4,20,21,30,817,5.3,1.2,270,39.27,21.8,1010
2019,4,20,22,30,662,4.4,1.2,268,42.13,20.2,1011
2019,4,20,23,30,270,3.8,1.2,267,44.87,19.2,1011
2019,4,21,0,30,0,2.2,1.3,265,55.58,16.5,1013
2019,4,21,1,30,0,1.7,1.4,261,61.93,15.6,1013
2019,4,21,2,30,0,1.4,1.4,253,68.16,14.9,1014
2019,4,21,3,30,0,1.2,1.5,243,71.54,14.7,1014
2019,4,21,4,30,0,1.2,1.6,235,71.36,15.1,1014
2019,4,21,5,30,0,1.3,1.7,234,69.64,15.8,1014
2019,4,21,6,30,0,1.3,1.7,240,70.67,15.9,1014
2019,4,21,7,30,0,1.2,1.7,252,72.37,15.8,1014
2019,4,21,8,30,0,1.2,1.5,268,74.29,15.5,1014
2019,4,21,9,30,0,1.2,1.4,282,79.82,14.2,1014
2019,4,21,10,30,0,1.4,1.2,290,79.43,13.8,1015
2019,4,21,11,30,350,2.1,1.1,295,68.94,15.8,1016
2019,4,21,12,30,692,2.9,1,297,52.45,18.8,1016
2019,4,21,13,30,838,3.2,1,302,35.56,21.1,1016
2019,4,21,14,30,911,3.1,1,307,30.96,22.6,1017
2019,4,21,15,30,950,3.1,1,312,28.57,23.9,1016
2019,4,21,16,30,968,2.9,1.1,314,27.41,25,1016
2019,4,21,17,30,974,2.8,1.1,316,27.03,25.7,1016
2019,4,21,18,30,967,2.7,1.1,317,26.74,26.2,1015
2019,4,21,19,30,945,2.5,1.1,318,27.09,26.2,1015
2019,4,21,20,30,904,2.4,1.1,319,27.81,25.9,1014
2019,4,21,21,30,830,2.2,1.1,321,28.93,25.1,1015
2019,4,21,22,30,682,1.6,1.1,329,32.7,23.1,1015
2019,4,21,23,30,303,1.1,1.1,335,42.16,21.7,1015
2019,4,22,0,30,0,1.1,1.1,180,44.82,19.1,1016
2019,4,22,1,30,0,1,1.1,11,47.82,18.5,1017
2019,4,22,2,30,0,0.8,1.1,12,50.85,18.1,1017
2019,4,22,3,30,0,0.7,1.2,173,54.04,17.7,1017
2019,4,22,4,30,0,0.7,1.2,324,59.24,16.7,1018
2019,4,22,5,30,0,0.8,1.3,309,65.54,15.5,1018
2019,4,22,6,30,0,0.9,1.3,314,71.57,14.4,1017
2019,4,22,7,30,0,1,1.3,326,77.08,13.4,1017
2019,4,22,8,30,0,1,1.2,337,81.79,12.5,1018
2019,4,22,9,30,0,1,1.2,344,85.11,11.8,1018
2019,4,22,10,30,0,1.2,1.2,350,82.21,12.2,1018
2019,4,22,11,30,411,1.6,1.1,355,71.5,14.5,1019
2019,4,22,12,30,718,1.7,1.1,185,56.31,18.4,1019
2019,4,22,13,30,849,1.6,1.1,20,40.1,22.5,1019
2019,4,22,14,30,914,1.7,1.2,33,28.96,25.1,1019
2019,4,22,15,30,949,1.9,1.2,44,26.74,26.6,1018
2019,4,22,16,30,964,2,1.3,52,26.23,27.7,1018
2019,4,22,17,30,966,2.2,1.4,57,26.17,28.5,1017
2019,4,22,18,30,953,2.3,1.5,60,26.6,29,1016
2019,4,22,19,30,926,2.6,1.5,62,27.74,29,1015
2019,4,22,20,30,877,2.8,1.6,64,29.79,28.4,1015
2019,4,22,21,30,796,2.9,1.6,66,32.1,27.3,1015
2019,4,22,22,30,641,2.5,1.6,69,37.85,24.9,1015
2019,4,22,23,30,272,2.2,1.6,72,45.82,23.4,1016
2019,4,23,0,30,0,1.9,1.5,85,59.78,19.8,1016
2019,4,23,1,30,0,1.6,1.5,92,68.54,18.6,1017
2019,4,23,2,30,0,1.4,1.4,98,74.65,17.7,1017
2019,4,23,3,30,0,1.2,1.4,103,79,17,1017
2019,4,23,4,30,0,1.1,1.5,106,79.92,16.9,1016
2019,4,23,5,30,0,0.9,1.5,101,78.08,17.3,1016
2019,4,23,6,30,0,0.6,1.6,70,75.56,17.8,1016
2019,4,23,7,30,0,0.5,1.6,26,77.6,17.4,1016
2019,4,23,8,30,0,0.7,1.7,7,82.51,16.5,1016
2019,4,23,9,30,0,0.9,1.7,7,86.72,15.8,1016
2019,4,23,10,30,0,0.9,1.7,8,86.65,15.9,1016
2019,4,23,11,30,385,1.2,1.8,12,78.37,18,1017
2019,4,23,12,30,687,1.7,1.8,32,63.65,21.5,1017
2019,4,23,13,30,821,1.9,1.8,49,50.16,24.5,1017
2019,4,23,14,30,885,2.2,1.9,53,42.16,26.3,1017
2019,4,23,15,30,920,2.4,1.9,55,38.25,27.8,1017
2019,4,23,16,30,942,2.6,1.9,58,35.97,28.9,1016
2019,4,23,17,30,947,2.8,1.9,63,34.23,29.7,1015
2019,4,23,18,30,938,3,1.9,66,33.17,30.1,1014
2019,4,23,19,30,915,3.1,1.9,68,33.21,29.9,1013
2019,4,23,20,30,871,3.1,1.9,69,33.97,29.4,1013
2019,4,23,21,30,653,3,1.9,71,36.2,28.1,1013
2019,4,23,22,30,573,2.5,1.9,73,41.99,25.9,1014
2019,4,23,23,30,169,2.1,2,76,49.62,24.5,1014
2019,4,24,0,30,0,2,1.9,91,63.44,21.1,1014
2019,4,24,1,30,0,1.9,1.9,101,71.04,20.1,1015
2019,4,24,2,30,0,1.5,1.9,108,76.76,19.3,1014
2019,4,24,3,30,0,1.3,1.8,114,81.4,18.6,1014
2019,4,24,4,30,0,1.2,1.8,119,84.92,18,1014
2019,4,24,5,30,0,1.1,1.9,125,88.38,17.4,1013
2019,4,24,6,30,0,1,1.9,134,89.1,17.3,1013
2019,4,24,7,30,0,0.9,2,150,88.58,17.4,1013
2019,4,24,8,30,0,0.7,2.1,181,88.62,17.4,1013
2019,4,24,9,30,0,0.7,2.2,214,90.9,17.1,1013
2019,4,24,10,30,0,0.7,2.2,236,91.42,17.2,1014
2019,4,24,11,30,341,0.9,2.2,240,84.44,18.9,1014
2019,4,24,12,30,634,0.8,2.2,192,69.45,22.2,1015
2019,4,24,13,30,773,0.9,2.2,118,49.27,25.6,1015
2019,4,24,14,30,851,1.5,2.2,88,40.2,27.8,1015
2019,4,24,15,30,893,2.1,2.3,90,36.91,29.4,1014
2019,4,24,16,30,915,2.4,2.3,94,34.75,30.6,1013
2019,4,24,17,30,918,2.7,2.4,97,33.62,31.3,1013
2019,4,24,18,30,898,2.9,2.5,99,32.87,31.6,1012
2019,4,24,19,30,844,3,2.6,101,33.78,31,1011
2019,4,24,20,30,802,3.1,2.6,104,34.72,30.1,1011
2019,4,24,21,30,450,3.2,2.6,107,37.01,28.9,1011
2019,4,24,22,30,370,3,2.6,112,41.77,27,1011
2019,4,24,23,30,171,2.8,2.6,115,47.39,25.7,1012
2019,4,25,0,30,0,2.7,2.6,126,58.16,22.9,1012
2019,4,25,1,30,0,2.3,2.6,135,64.57,21.9,1012
2019,4,25,2,30,0,1.9,2.6,145,69.27,21.2,1012
2019,4,25,3,30,0,1.6,2.6,152,74.44,20.3,1012
2019,4,25,4,30,0,1.5,2.6,155,80.04,19.3,1012
2019,4,25,5,30,0,1.4,2.6,158,83.77,18.7,1011
2019,4,25,6,30,0,1.3,2.6,161,87.88,18.1,1011
2019,4,25,7,30,0,1.2,2.6,162,90.76,17.7,1011
2019,4,25,8,30,0,1.1,2.6,165,92.99,17.4,1011
