,UMASS Amherst - Computer Science null,UMASS Amherst - Fine Arts Center null,UMASS Amherst - Recreation Center null,Day,Month,Year,Date,DHI,DNI Max,DNI Min,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
555,,,,,,,,144.13333333333333,963,9,444.0,482.13333333333327,71.86666666666666,749.5333333333333,564.9333333333333,0.03333333333333333,1.4466666666666663,124.0,52.76133333333333,23.000000000000004,1006.4666666666667
556,,,,,,,,199.0769230769231,262,4,69.38461538461539,251.9230769230769,98.69230769230771,698.6153846153846,588.5384615384615,0.0,4.584615384615383,133.76923076923077,83.76846153846154,23.969230769230762,1003.3076923076924
557,,,,,,,,161.64285714285714,648,1,182.64285714285717,263.35714285714283,80.14285714285714,671.5,538.5714285714286,0.0,5.242857142857143,157.28571428571428,88.35285714285715,25.014285714285712,1009.1428571428572
558,,,,,,,,152.86666666666667,807,6,391.86666666666673,396.33333333333326,68.66666666666667,703.3333333333335,533.2,0.0,3.546666666666667,165.6,72.44,26.69333333333333,1010.2666666666668
559,,,,,,,,180.23076923076923,434,1,78.30769230769229,211.0,80.46153846153847,717.0769230769231,575.2307692307693,0.02307692307692308,4.9,166.30769230769232,86.59615384615387,25.000000000000004,1003.9230769230768
560,,,,,,,,157.14285714285714,841,4,277.42857142857144,307.5,86.57142857142857,715.6428571428571,553.7142857142857,0.0071428571428571435,4.735714285714286,243.0,83.46928571428573,25.32857142857143,998.2142857142856
561,,,,,,,,193.85714285714286,697,58,318.0,425.07142857142856,122.07142857142857,621.8571428571429,538.7142857142857,0.0,4.285714285714286,202.92857142857144,78.14785714285712,26.33571428571429,1002.1428571428572
562,,,,,,,,151.15384615384616,805,3,462.23076923076917,483.8461538461538,150.46153846153842,544.5384615384615,525.4615384615385,0.030769230769230767,4.0538461538461545,241.38461538461542,78.99076923076925,25.73076923076923,1001.9230769230768
563,,,,,,,,192.14285714285717,768,163,478.0,471.07142857142856,105.21428571428572,682.4285714285714,555.7857142857143,0.0,2.685714285714285,286.0,67.56714285714285,23.03571428571429,1004.7857142857144
564,,,,,,,,239.23076923076923,698,17,336.0,452.6923076923077,110.30769230769229,714.0,588.7692307692307,0.023076923076923075,2.8769230769230765,253.0769230769231,61.38999999999999,23.84615384615385,1007.6923076923076
565,,,,,,,,153.57142857142858,842,77,524.2142857142857,500.8571428571428,99.92857142857143,670.5714285714286,542.2142857142857,0.021428571428571432,3.728571428571428,216.78571428571428,59.634285714285724,25.392857142857146,1006.7142857142856
566,,,,,,,,97.9,365,1,46.4,110.9,90.9,667.8,524.4,0.0,5.21,165.4,80.91799999999998,25.450000000000006,1004.8
567,,,,,,,,179.75,846,45,445.08333333333326,472.33333333333326,94.91666666666669,711.75,587.6666666666666,0.0,4.808333333333334,230.16666666666663,74.89166666666667,27.71666666666667,1005.4166666666665
568,,,,,,,,180.75,842,1,380.41666666666674,453.5,109.08333333333331,700.25,597.3333333333334,0.0,4.7250000000000005,216.0,76.21666666666665,27.641666666666666,1007.6666666666665
569,,,,,,,,200.9,562,8,195.6,313.1,94.7,735.9,614.9,0.030000000000000006,4.3,214.2,81.12899999999998,26.099999999999994,1004.7
570,,,,,,,,97.07142857142857,858,241,676.1428571428571,532.9285714285714,96.21428571428572,682.0714285714286,534.4285714285714,0.05714285714285715,3.5928571428571425,283.7857142857143,62.41214285714285,28.085714285714282,1007.0
571,,,,,,,,107.57142857142857,857,113,599.3571428571429,513.7142857142857,95.07142857142857,678.2857142857142,532.7857142857143,0.021428571428571432,3.5357142857142847,255.92857142857144,63.243571428571435,29.42142857142857,1004.5
572,,,,,,,,145.83333333333334,780,1,410.16666666666674,418.0,131.5,653.0833333333334,580.25,0.0,4.183333333333334,229.5,67.23083333333332,29.325000000000006,1000.8333333333335
573,,,,,,,,183.53846153846158,810,2,323.15384615384613,421.6923076923077,113.07692307692308,612.2307692307693,524.3846153846154,0.015384615384615384,4.792307692307693,197.7692307692308,70.0146153846154,28.392307692307693,998.9230769230768
574,,,,,,,,154.21428571428572,837,97,508.28571428571433,468.71428571428567,94.71428571428572,670.8571428571429,527.0714285714286,0.0,3.350000000000001,277.07142857142856,72.90142857142857,26.057142857142853,995.6428571428572
575,,,,,,,,164.57142857142858,811,83,445.57142857142856,441.21428571428567,97.92857142857143,653.8571428571429,522.4285714285714,0.0,3.5428571428571423,276.2142857142857,65.13785714285714,25.83571428571429,999.1428571428572
576,,,,,,,,132.66666666666666,63,1,17.0,141.33333333333334,191.83333333333331,539.0,557.8333333333334,0.0,4.766666666666667,94.0,92.085,20.466666666666665,1002.3333333333335
577,,,,,,,,111.15384615384615,107,1,17.53846153846154,118.15384615384615,119.3846153846154,556.8461538461538,481.8461538461538,0.0,4.807692307692307,93.15384615384615,82.08,24.0,1005.2307692307692
578,,,,,,,,128.6,6,1,2.2,130.4,125.4,778.6,715.8,0.0,5.24,82.6,79.274,24.44,1003.2
579,,,,,,,,142.71428571428572,786,1,195.64285714285717,261.7142857142857,115.35714285714286,596.2857142857142,498.0,0.0,4.121428571428573,156.57142857142858,83.13071428571428,24.764285714285716,998.2857142857144
580,,,,,,,,114.5,858,69,576.0714285714286,485.9285714285714,94.21428571428572,643.5,504.8571428571428,0.0,3.8000000000000007,300.07142857142856,73.21071428571429,26.2,998.7142857142856
581,,,,,,,,166.14285714285714,645,88,462.21428571428567,454.5,144.35714285714286,525.5714285714286,482.71428571428567,0.03571428571428571,3.7714285714285714,294.35714285714283,70.41928571428572,27.32142857142857,1003.2142857142856
582,,,,,,,,221.16666666666663,573,5,238.75,372.83333333333326,145.58333333333334,590.8333333333334,541.4166666666666,0.0,4.800000000000002,160.33333333333334,81.31166666666667,25.316666666666666,1004.1666666666665
583,,,,,,,,173.0,543,2,138.16666666666666,240.83333333333331,98.16666666666669,562.6666666666666,446.5,0.0,5.025,200.33333333333331,89.47249999999998,23.84166666666667,997.25
584,,,,,,,,144.5,807,23,452.57142857142856,451.9285714285714,111.28571428571428,609.2142857142858,495.28571428571433,0.0,2.6642857142857137,66.21428571428571,70.30285714285714,21.2,1004.0
585,,,,,,,,195.5,396,16,119.78571428571428,246.7142857142857,107.78571428571428,621.7857142857142,496.0,0.0,2.6142857142857143,72.21428571428571,71.23714285714286,21.835714285714282,1008.0
586,,,,,,,,196.3076923076923,698,14,311.6923076923077,393.8461538461538,134.46153846153842,595.0,514.3076923076924,0.0,3.130769230769231,132.53846153846158,68.34692307692308,22.49230769230769,1005.2307692307692
587,,,,,,,,189.1818181818182,592,13,233.9090909090909,323.6363636363636,84.9090909090909,647.4545454545455,517.5454545454545,0.0,3.763636363636365,251.1818181818182,78.98454545454545,23.85454545454546,991.9090909090908
588,,,,,,,,104.14285714285714,935,9,546.1428571428571,455.07142857142856,73.35714285714286,707.5714285714287,508.9285714285714,0.0,1.9285714285714288,311.64285714285717,57.673571428571435,20.421428571428574,1001.0714285714287
589,,,,,,,,98.42857142857143,866,51,613.5,486.1428571428572,98.21428571428572,624.4285714285714,487.4285714285714,0.1,2.2785714285714285,243.57142857142856,60.7,24.07142857142857,1009.0714285714287
590,,,,,,,,198.35714285714286,540,4,300.92857142857144,368.0,109.14285714285714,587.7142857142858,481.07142857142856,0.0071428571428571435,2.2214285714285715,202.92857142857144,68.38,23.21428571428571,1011.4285714285713
591,,,,,,,,130.64285714285714,839,14,404.21428571428567,400.0,112.14285714285714,555.4285714285714,464.8571428571428,0.0,3.2428571428571438,216.78571428571428,66.47928571428571,24.214285714285715,1005.3571428571428
592,,,,,,,,143.28571428571428,780,8,437.71428571428567,422.57142857142856,125.5,522.8571428571429,451.3571428571428,0.05714285714285715,3.707142857142857,289.57142857142856,68.28642857142857,26.4,1004.5
593,,,,,,,,146.78571428571428,809,22,458.4285714285714,422.28571428571433,92.71428571428572,594.2857142857142,458.71428571428567,0.0,4.614285714285714,241.64285714285717,70.39285714285714,28.985714285714284,1002.9285714285713
594,,,,,,,,111.42857142857143,811,29,565.8571428571429,439.71428571428567,81.57142857142857,631.7142857142858,463.1428571428572,0.0,3.9214285714285713,230.42857142857144,66.87642857142855,29.992857142857147,1000.8571428571428
595,,,,,,,,143.5,871,21,430.71428571428567,376.9285714285714,70.64285714285714,659.0714285714286,467.57142857142856,0.0,3.542857142857143,276.85714285714283,64.70142857142858,26.52857142857143,1004.2857142857144
596,,,,,,,,181.84615384615384,497,3,100.3846153846154,253.38461538461542,85.30769230769229,643.1538461538463,488.1538461538461,0.0,2.8769230769230765,85.38461538461539,65.00153846153846,21.715384615384608,1012.3846153846154
597,,,,,,,,154.28571428571428,783,1,230.14285714285717,300.42857142857144,80.85714285714286,630.0,458.78571428571433,0.0071428571428571435,3.171428571428572,150.28571428571428,61.96071428571428,23.12857142857143,1012.6428571428572
598,,,,,,,,167.15384615384616,782,102,419.46153846153845,405.3076923076923,101.69230769230771,630.6153846153846,478.3846153846154,0.0,3.9615384615384617,208.38461538461542,63.26615384615385,25.253846153846155,1010.3846153846154
599,,,,,,,,101.30769230769229,855,73,589.8461538461537,452.3076923076923,83.15384615384616,657.2307692307693,476.46153846153845,0.0,4.761538461538462,253.15384615384616,66.18384615384615,28.984615384615374,1009.3846153846154
600,,,,,,,,122.69230769230771,823,49,557.2307692307694,449.07692307692315,74.84615384615384,691.2307692307692,484.23076923076917,0.007692307692307694,3.746153846153846,262.0769230769231,61.083846153846146,28.476923076923075,1010.0769230769232
601,,,,,,,,81.76923076923076,880,53,612.0769230769231,455.23076923076917,71.30769230769229,685.8461538461537,474.23076923076917,0.030769230769230767,4.476923076923077,225.0,62.109230769230784,28.684615384615388,1009.3846153846154
602,,,,,,,,140.6,829,28,379.6,387.0,91.1,644.3,490.5,0.0,4.7200000000000015,252.2,66.26500000000001,29.1,1005.6
603,,,,,,,,169.5,52,1,20.1,181.3,103.2,686.9,548.5,0.0,3.5699999999999994,159.4,65.98400000000001,21.85,1008.3
604,,,,,,,,283.42857142857144,194,5,78.14285714285714,340.7142857142857,85.85714285714286,899.0,719.7142857142858,0.0,1.7571428571428571,38.0,54.59857142857143,18.571428571428573,1008.0
605,,,,,,,,226.22222222222226,107,1,42.66666666666666,257.44444444444446,76.66666666666667,771.8888888888888,579.0,0.0,1.4666666666666668,55.77777777777778,59.811111111111096,14.599999999999998,1011.7777777777777
606,,,,,,,,173.33333333333337,15,3,7.666666666666668,178.66666666666663,103.66666666666669,839.0,721.3333333333335,0.0,3.9333333333333336,87.66666666666669,78.98,14.866666666666667,1012.6666666666665
607,,,,,,,,153.9230769230769,579,1,188.84615384615384,245.0,84.92307692307692,619.4615384615385,443.92307692307685,0.02307692307692308,4.761538461538462,171.38461538461542,84.68615384615386,22.26923076923077,1007.0769230769232
608,,,,,,,,93.75,4,1,2.5,95.25,101.0,569.25,491.75,0.0,5.1,85.25,89.19,22.15,1011.0
609,,,,,,,,131.63636363636363,461,1,99.54545454545456,155.0909090909091,63.45454545454545,665.7272727272727,444.54545454545456,0.027272727272727282,3.2363636363636368,77.18181818181819,72.64454545454545,24.66363636363636,1012.0909090909092
610,,,,,,,,146.69230769230768,794,16,283.61538461538464,286.6923076923077,74.07692307692308,674.1538461538463,452.92307692307685,0.061538461538461535,2.4692307692307693,108.53846153846152,68.41461538461539,24.13076923076924,1010.6153846153846
611,,,,,,,,90.75,911,14,539.25,407.91666666666674,69.75,684.1666666666666,463.41666666666674,0.075,2.3000000000000003,260.3333333333333,64.18083333333333,25.24166666666667,1009.0
612,,,,,,,,88.0,869,13,541.3076923076924,407.1538461538461,72.76923076923076,662.6923076923077,438.07692307692315,0.053846153846153835,2.96923076923077,137.76923076923077,61.80999999999999,26.284615384615392,1009.1538461538463
613,,,,,,,,163.38461538461542,842,30,307.53846153846155,338.61538461538464,70.46153846153847,659.6153846153846,435.8461538461538,0.0,3.0846153846153848,215.7692307692308,68.06384615384614,24.08461538461539,1005.5384615384617
614,,,,,,,,144.25,539,1,195.375,222.375,70.5,717.375,465.625,0.037500000000000006,4.4125000000000005,297.5,92.2225,23.525,995.125
615,,,,,,,,132.0,818,11,443.46153846153845,354.53846153846155,74.07692307692308,648.5384615384615,428.8461538461538,0.0,2.707692307692308,26.461538461538463,73.74692307692307,21.34615384615385,1000.7692307692308
616,,,,,,,,181.3636363636364,409,10,97.45454545454544,225.0909090909091,84.45454545454545,600.0909090909091,429.45454545454544,0.0,2.5,91.63636363636364,67.16636363636364,18.87272727272727,1009.6363636363636
617,,,,,,,,20.666666666666668,315,6,112.0,37.66666666666666,25.33333333333333,136.66666666666666,44.0,0.03333333333333333,3.6,156.66666666666666,88.91666666666669,16.0,1008.0
618,,,,,,,,217.6,522,11,203.2,343.3,71.2,796.6,528.3,0.0,1.29,338.3,56.238,17.55,1007.2
619,,,,,,,,177.25,535,38,262.25,300.6666666666667,62.91666666666666,776.6666666666665,472.41666666666674,0.06666666666666668,1.241666666666667,296.6666666666667,52.22833333333333,16.73333333333333,1010.5
620,,,,,,,,144.125,114,2,27.625,154.375,80.375,696.125,484.25,0.0,1.8000000000000005,91.75,59.41125,15.3125,1019.875
621,,,,,,,,176.6,92,3,52.0,204.8,77.3,629.3,431.7,0.0,4.7799999999999985,194.5,86.81300000000002,24.570000000000004,999.5
622,,,,,,,,111.36363636363636,910,18,484.27272727272725,404.8181818181818,63.18181818181818,778.9090909090909,481.6363636363636,0.045454545454545456,1.5454545454545454,75.45454545454545,61.73545454545455,18.7,1006.9090909090908
623,,,,,,,,147.5,533,1,115.1,186.8,65.7,742.9,477.0,0.06999999999999999,2.72,137.8,74.86600000000001,15.4,1004.2
624,,,,,,,,101.5,888,68,555.6666666666666,385.5,76.91666666666667,674.6666666666666,425.0,0.0,2.1,300.3333333333333,67.10249999999999,17.374999999999996,1008.0
625,,,,,,,,110.41666666666669,841,38,504.75,369.66666666666674,71.16666666666667,669.3333333333334,415.33333333333326,0.05833333333333333,2.55,276.25,57.48083333333333,15.95,1012.5
626,,,,,,,,196.625,624,2,125.875,278.5,157.875,613.375,510.875,0.0,3.5125,167.625,81.59,18.1875,1011.75
627,,,,,,,,23.33333333333333,239,5,87.0,34.666666666666664,45.66666666666666,251.0,105.33333333333331,0.0,3.6,134.0,94.17,14.466666666666667,1007.3333333333335
628,,,,,,,,141.0909090909091,753,7,225.0909090909091,260.45454545454544,68.81818181818181,661.2727272727273,401.8181818181818,0.06363636363636363,2.4818181818181815,292.45454545454544,79.2009090909091,18.645454545454548,1003.9090909090908
629,,,,,,,,135.25,774,1,140.58333333333334,206.33333333333331,71.25,627.4166666666666,387.75,0.0,3.933333333333333,208.16666666666663,77.9983333333333,21.691666666666666,1000.0
630,,,,,,,,47.0,973,32,773.25,420.33333333333326,47.0,773.25,420.33333333333326,0.05833333333333333,1.025,49.25,52.9025,15.524999999999995,1008.0
631,,,,,,,,105.0,229,1,56.0,115.8,90.2,515.5,342.4,0.0,3.5200000000000005,170.3,75.15599999999998,16.37,1008.3
632,,,,,,,,146.54545454545453,661,39,212.3636363636364,243.0909090909091,72.45454545454545,680.9090909090909,406.1818181818182,0.0,4.327272727272727,245.8181818181818,76.45818181818181,23.181818181818183,1007.7272727272727
633,,,,,,,,43.0,259,1,138.25,62.75,65.5,448.5,198.75,0.0,3.5500000000000003,108.75,85.7625,14.825,1016.5
634,,,,,,,,125.72727272727272,798,5,367.54545454545456,286.27272727272725,72.36363636363636,688.5454545454545,402.09090909090907,0.0,3.536363636363636,226.45454545454547,76.00636363636364,22.9,1011.0
635,,,,,,,,66.81818181818181,887,6,625.1818181818181,385.45454545454544,62.90909090909091,716.2727272727273,403.8181818181818,0.0,3.2181818181818187,230.72727272727272,72.98181818181818,24.563636363636366,1003.8181818181821
636,,,,,,,,131.11111111111111,931,6,454.11111111111114,343.1111111111111,58.555555555555564,854.3333333333335,484.33333333333326,0.07777777777777778,1.0555555555555554,314.1111111111111,59.827777777777776,13.366666666666667,988.5555555555555
637,,,,,,,,140.0,493,4,195.7142857142857,208.0,74.42857142857143,779.5714285714287,451.1428571428572,0.0,1.3714285714285714,279.7142857142857,70.91428571428571,9.742857142857142,997.4285714285713
638,,,,,,,,133.36363636363637,706,1,419.54545454545456,320.1818181818182,64.27272727272727,736.5454545454545,401.3636363636364,0.027272727272727268,1.4636363636363638,253.8181818181818,61.03999999999999,11.1,1008.2727272727273
639,,,,,,,,47.66666666666666,5,1,2.6666666666666665,48.33333333333334,72.0,545.3333333333334,313.0,0.0,3.2,184.33333333333331,90.68333333333334,13.3,1001.3333333333335
640,,,,,,,,52.36363636363637,971,406,807.2727272727273,408.8181818181818,52.36363636363637,807.2727272727273,408.8181818181818,0.0,0.6818181818181819,279.90909090909093,53.90545454545455,9.881818181818181,1003.3636363636364
641,,,,,,,,103.33333333333331,924,10,401.22222222222223,308.1111111111111,65.8888888888889,779.6666666666665,441.33333333333326,0.0,1.3111111111111111,247.55555555555557,61.94222222222222,11.055555555555555,996.5555555555555
642,,,,,,,,47.81818181818182,985,424,819.5454545454545,401.6363636363636,47.81818181818182,819.5454545454545,401.6363636363636,0.03636363636363637,0.5454545454545454,303.45454545454544,41.21727272727273,4.372727272727274,1009.6363636363636
643,,,,,,,,65.18181818181819,903,168,688.4545454545455,369.09090909090907,53.72727272727273,753.3636363636364,382.1818181818182,0.0,1.1909090909090907,221.1818181818182,57.48818181818182,10.436363636363636,1005.4545454545456
644,,,,,,,,86.18181818181819,171,1,31.72727272727273,95.9090909090909,65.36363636363636,694.5454545454545,369.8181818181818,0.0,1.5818181818181818,247.8181818181818,69.33727272727273,13.618181818181816,989.6363636363636
645,,,,,,,,110.72727272727272,869,19,378.0,261.90909090909093,52.81818181818182,775.0,383.0,0.07272727272727272,0.7090909090909091,317.45454545454544,56.65090909090909,5.3181818181818175,997.3636363636364
646,,,,,,,,139.7,898,27,299.8,259.0,63.9,765.3,401.6,0.0,0.95,259.8,56.277,6.5,1007.2
647,,,,,,,,143.44444444444446,534,12,150.88888888888889,196.11111111111111,104.66666666666669,627.7777777777778,393.0,0.06666666666666668,1.5666666666666669,171.22222222222226,78.80666666666667,11.277777777777779,1001.3333333333335
648,,,,,,,,116.0,291,6,111.2,151.9,60.1,674.1,342.4,0.04,1.12,326.1,70.80700000000002,7.369999999999999,1001.8
649,,,,,,,,146.22222222222226,512,18,225.11111111111111,251.77777777777774,54.22222222222222,806.3333333333335,416.22222222222223,0.0,0.7888888888888889,302.6666666666667,54.28444444444444,5.666666666666668,1003.2222222222223
650,,,,,,,,90.54545454545456,930,21,419.8181818181818,282.45454545454544,51.09090909090909,727.0,350.27272727272725,0.054545454545454564,1.1363636363636365,299.3636363636364,48.47636363636364,5.227272727272728,1005.7272727272727
651,,,,,,,,28.66666666666667,228,1,135.0,48.33333333333334,44.66666666666666,497.0,176.66666666666663,0.10000000000000002,2.2333333333333334,51.33333333333334,90.45333333333332,4.8,993.6666666666665
652,,,,,,,,98.33333333333331,263,1,60.111111111111114,109.33333333333331,59.22222222222222,621.6666666666666,313.4444444444445,0.04444444444444445,1.8111111111111111,200.22222222222226,91.81222222222223,5.9444444444444455,993.0
653,,,,,,,,87.66666666666669,164,1,80.0,112.83333333333331,71.16666666666667,525.8333333333334,297.1666666666667,0.0,1.5833333333333333,246.83333333333331,90.89666666666666,8.166666666666666,993.3333333333335
654,,,,,,,,115.9090909090909,835,77,330.09090909090907,212.8181818181818,47.72727272727273,718.4545454545455,334.27272727272725,0.0,1.0090909090909097,304.72727272727275,66.33727272727273,5.754545454545454,1002.0909090909092
655,,,,,,,,94.9090909090909,687,3,264.27272727272725,207.63636363636363,52.72727272727273,659.4545454545455,317.1818181818182,0.045454545454545456,1.9272727272727277,182.72727272727272,61.15636363636364,9.236363636363636,1002.4545454545456
656,,,,,,,,74.33333333333333,7,1,4.666666666666667,76.0,85.33333333333333,376.33333333333326,233.33333333333331,0.03333333333333333,3.0,21.0,91.17,14.066666666666668,997.3333333333335
657,,,,,,,,1.0,5,5,5.0,1.0,9.0,47.0,9.0,0.0,4.0,192.0,96.53,16.3,992.0
658,,,,,,,,63.16666666666666,549,8,234.33333333333331,127.83333333333331,42.16666666666666,567.8333333333334,247.0,0.08333333333333333,1.5,247.16666666666663,75.77499999999998,9.8,994.3333333333335
659,,,,,,,,73.0,916,79,522.1818181818181,278.09090909090907,43.54545454545455,696.1818181818181,311.6363636363636,0.09090909090909093,1.0090909090909088,311.54545454545456,54.74363636363637,7.209090909090909,1017.9090909090908
660,,,,,,,,2.5,10,2,6.0,2.5,8.5,72.0,9.5,0.0,1.85,75.5,91.445,4.55,1015.0
661,,,,,,,,13.333333333333336,123,3,47.66666666666666,20.33333333333333,29.66666666666667,354.0,87.33333333333331,0.0,2.6333333333333333,127.0,95.4,9.3,1000.0
662,,,,,,,,57.0,906,29,570.7272727272727,282.6363636363636,46.72727272727273,665.3636363636364,297.72727272727275,0.0,1.1090909090909091,244.0909090909091,71.24727272727273,11.59090909090909,999.1818181818179
663,,,,,,,,50.54545454545455,919,29,649.4545454545455,296.09090909090907,48.72727272727273,665.0,299.1818181818182,0.0,0.7818181818181817,293.09090909090907,63.36363636363635,7.472727272727273,1008.8181818181821
664,,,,,,,,56.66666666666666,248,26,128.0,79.66666666666667,33.0,439.0,133.33333333333334,0.03333333333333333,0.9,52.0,85.99666666666668,2.1333333333333333,1013.6666666666665
665,,,,,,,,88.66666666666669,812,4,380.77777777777777,232.77777777777774,49.33333333333334,665.1111111111112,317.0,0.08888888888888888,0.6000000000000001,277.8888888888889,69.38555555555557,3.077777777777777,997.5555555555555
666,,,,,,,,49.09090909090909,920,23,599.6363636363636,280.72727272727275,46.54545454545455,654.6363636363636,287.8181818181818,0.018181818181818184,0.7909090909090909,290.6363636363636,65.12636363636362,1.845454545454546,1010.5454545454544
667,,,,,,,,80.5,859,24,495.2,269.8,57.5,670.8,306.0,0.09,0.94,214.8,66.301,4.710000000000001,1014.0
668,,,,,,,,3.0,16,16,16.0,3.0,6.0,39.0,5.0,0.0,1.7,305.0,92.64,2.5,997.0
669,,,,,,,,61.8,967,57,582.8,286.6,50.2,735.1,316.6,0.07999999999999999,0.35,306.3,55.898,-2.25,1013.0
670,,,,,,,,131.16666666666666,61,10,34.666666666666664,143.5,48.0,836.5,369.66666666666674,0.016666666666666666,0.6666666666666666,110.5,43.64166666666667,-2.45,1019.3333333333335
671,,,,,,,,81.8,559,3,167.7,136.8,52.3,678.7,296.2,0.04,1.34,265.5,92.963,0.49,988.0
672,,,,,,,,122.33333333333331,338,8,113.88888888888887,164.22222222222226,65.55555555555556,682.1111111111112,318.5555555555556,0.0,1.0111111111111108,268.6666666666667,88.98888888888888,2.6333333333333333,1005.1111111111113
673,,,,,,,,104.5,560,11,194.8,167.0,67.8,625.3,288.4,0.1,1.0900000000000003,275.0,72.11099999999998,0.68,1013.0
674,,,,,,,,111.0,357,4,114.77777777777777,158.11111111111111,106.0,495.5555555555555,291.0,0.07777777777777778,1.4777777777777776,272.3333333333333,93.33888888888887,1.7444444444444442,1004.3333333333335
675,,,,,,,,108.5,178,3,70.5,132.5,106.3,435.7,264.8,0.0,1.2899999999999998,133.1,94.189,1.1999999999999995,997.0
676,,,,,,,,115.22222222222223,515,93,251.66666666666663,194.44444444444446,81.1111111111111,667.0,309.8888888888889,0.011111111111111113,0.8888888888888888,227.11111111111111,85.32000000000002,0.8333333333333334,999.0
677,,,,,,,,56.555555555555564,923,400,757.3333333333335,317.4444444444445,58.33333333333334,825.7777777777777,334.3333333333333,0.0,0.2,311.4444444444445,63.67666666666666,-11.2,1013.4444444444445
678,,,,,,,,52.33333333333334,942,497,809.6666666666665,322.3333333333333,52.111111111111114,820.8888888888888,325.0,0.1,0.3444444444444444,259.3333333333333,57.791111111111114,-5.622222222222224,1017.1111111111113
679,,,,,,,,104.5,669,236,427.875,250.5,66.125,745.125,328.625,0.037500000000000006,1.0499999999999998,205.75,75.54625,0.625,1005.5
680,,,,,,,,107.33333333333331,639,53,273.44444444444446,183.11111111111111,65.22222222222223,695.4444444444445,297.6666666666667,0.1444444444444445,1.2111111111111108,333.22222222222223,94.59888888888891,4.4,995.7777777777777
681,,,,,,,,108.25,308,18,162.75,164.75,84.625,639.5,308.0,0.0,1.6125000000000005,102.5,93.5225,3.2125000000000004,997.5
682,,,,,,,,106.44444444444444,417,54,228.22222222222226,183.0,53.555555555555564,704.3333333333335,286.0,0.0,1.1888888888888889,271.77777777777777,92.26444444444445,1.8222222222222224,978.1111111111113
683,,,,,,,,111.11111111111113,445,60,212.22222222222226,187.33333333333331,51.88888888888889,722.4444444444445,286.6666666666667,0.0,0.9444444444444444,286.8888888888889,86.10111111111112,1.5777777777777775,980.2222222222223
684,,,,,,,,90.66666666666669,124,1,48.0,100.55555555555556,46.0,758.6666666666665,288.22222222222223,0.0,0.7999999999999999,311.22222222222223,80.92555555555555,1.9888888888888887,995.8888888888887
685,,,,,,,,83.0,86,3,30.285714285714285,89.85714285714286,59.28571428571429,667.1428571428571,281.7142857142857,0.08571428571428573,1.2285714285714289,290.42857142857144,76.89142857142858,1.4142857142857144,1002.5714285714287
686,,,,,,,,70.66666666666667,912,81,515.2222222222222,244.55555555555557,47.111111111111114,759.5555555555555,287.1111111111111,0.12222222222222225,0.6222222222222222,189.22222222222226,74.24222222222221,1.8222222222222217,1007.7777777777777
687,,,,,,,,56.16666666666666,341,9,112.5,77.16666666666667,44.5,608.6666666666666,219.33333333333331,0.05000000000000001,2.85,138.5,95.61666666666667,3.1666666666666665,994.5
688,,,,,,,,77.44444444444444,675,12,272.0,161.88888888888889,52.88888888888889,680.2222222222222,270.0,0.0,1.2222222222222219,259.77777777777777,88.78000000000002,5.933333333333334,988.0
689,,,,,,,,52.111111111111114,936,22,630.8888888888888,263.77777777777777,42.22222222222222,788.4444444444445,285.3333333333333,0.1,0.3888888888888888,323.3333333333333,60.90666666666666,-1.0111111111111108,999.1111111111113
690,,,,,,,,88.22222222222223,844,32,395.88888888888886,210.66666666666663,44.77777777777778,763.4444444444445,279.8888888888889,0.022222222222222227,0.5,311.77777777777777,54.908888888888896,-1.2222222222222219,1003.4444444444445
691,,,,,,,,101.375,338,27,116.5,135.375,56.25,660.375,259.625,0.0125,0.675,254.125,72.16999999999999,-0.5125000000000002,1004.125
692,,,,,,,,45.444444444444436,935,321,765.8888888888888,281.6666666666667,45.33333333333334,776.4444444444445,282.3333333333333,0.0,0.3,300.6666666666667,59.91,-1.6222222222222225,1010.4444444444445
693,,,,,,,,60.444444444444436,904,80,599.3333333333334,255.66666666666663,51.77777777777778,728.8888888888888,276.0,0.022222222222222227,0.3555555555555555,300.77777777777777,53.918888888888894,-4.800000000000002,1015.4444444444445
694,,,,,,,,85.22222222222223,856,68,381.77777777777777,197.33333333333331,50.111111111111114,732.7777777777777,273.5555555555556,0.011111111111111113,0.4444444444444444,233.44444444444446,68.37222222222222,-1.8555555555555556,1012.4444444444445
695,,,,,,,,46.0,919,188,739.5555555555555,274.44444444444446,46.0,758.6666666666665,276.0,0.022222222222222227,0.3555555555555555,340.6666666666667,66.12666666666667,-1.0666666666666669,1005.1111111111113
696,,,,,,,,46.444444444444436,904,279,727.7777777777777,269.22222222222223,46.444444444444436,736.2222222222223,269.77777777777777,0.06666666666666668,0.4555555555555555,238.44444444444446,63.39666666666668,-1.9999999999999991,1003.7777777777777
697,,,,,,,,73.55555555555556,857,170,553.1111111111112,233.0,53.22222222222222,697.1111111111112,268.44444444444446,0.022222222222222227,0.42222222222222217,326.5555555555556,69.76666666666667,-1.6111111111111112,1004.1111111111113
698,,,,,,,,75.0,695,1,158.16666666666666,118.16666666666669,68.33333333333333,604.3333333333334,258.6666666666667,0.016666666666666666,0.9,110.66666666666669,68.66833333333332,-5.216666666666668,1017.0
